CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
225083720010661,145007655010661,2009,54,17,1054,2,2009,30,10,60,1,99.0,62.0,62.0,1.9,0.2,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225083721010661,145007655010661,2009,54,17,1054,3,2009,1,1,1,1,99.0,0.6,0.5,0.3,0.1,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225083722010661,145007655010661,2009,54,17,1054,4,2009,10,1,90,30,90.0,6.2,2.6,2.1,0.2,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225072747010661,145007489010661,2009,54,25,2197,1,2009,1,0,10,1,99.0,0.3,0.0,0.8,0.8,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225072748010661,145007489010661,2009,54,25,2197,2,2009,60,10,40,1,99.0,24.7,7.6,1.3,0.9,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225072749010661,145007489010661,2009,54,25,2197,3,2009,60,20,30,1,90.0,9.9,7.5,2.1,0.5,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225072750010661,145007489010661,2009,54,25,2197,4,2009,30,10,1,0,99.0,8.1,4.2,0.3,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225071889010661,145008167010661,2009,54,25,2331,1,2009,40,20,10,0,50.0,62.3,57.7,0.6,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225071890010661,145008167010661,2009,54,25,2331,2,2009,50,20,40,10,90.0,7.1,2.8,2.9,0.7,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225071891010661,145008167010661,2009,54,25,2331,3,2009,40,20,60,10,90.0,5.9,6.1,3.9,0.6,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225071892010661,145008167010661,2009,54,25,2331,4,2009,30,10,30,1,80.0,59.1,57.8,1.2,0.2,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225055288010661,145007189010661,2009,54,31,598,1,2009,60,1,0,0,99.0,1.4,0.9,0.0,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225055289010661,145007189010661,2009,54,31,598,2,2009,30,10,0,0,99.0,1.5,2.2,0.0,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225055290010661,145007189010661,2009,54,31,598,3,2009,80,10,10,1,80.0,18.3,10.1,1.1,0.6,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225055291010661,145007189010661,2009,54,31,598,4,2009,10,1,10,0,99.0,0.4,0.3,0.6,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225054688010661,145007229010661,2009,54,31,2183,1,2009,0,0,10,0,99.0,0.0,0.0,1.1,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225054689010661,145007229010661,2009,54,31,2183,2,2009,1,1,10,1,99.0,0.9,0.6,2.0,0.3,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225054690010661,145007229010661,2009,54,31,2183,3,2009,0,0,1,0,99.0,0.0,0.0,0.6,0.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225054691010661,145007229010661,2009,54,31,2183,4,2009,0,0,80,20,30.0,0.0,0.0,1.2,0.8,2010-08-17 07:49:41,2014-08-04 12:01:10,1
226241656010661,145007883010661,2009,54,39,649,1,2009,20,10,60,10,90.0,80.0,3.0,1.8,0.4,2010-08-17 07:49:41,2014-08-04 12:01:10,1
226241657010661,145007883010661,2009,54,39,649,2,2009,1,1,40,1,99.0,1.6,0.6,1.7,0.3,2010-08-17 07:49:41,2014-08-04 12:01:10,1
226241658010661,145007883010661,2009,54,39,649,3,2009,40,1,40,1,60.0,5.5,1.0,1.7,1.0,2010-08-17 07:49:41,2014-08-04 12:01:10,1
226241659010661,145007883010661,2009,54,39,649,4,2009,0,0,30,1,90.0,0.0,0.0,1.9,0.5,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225074288010661,145007811010661,2009,54,39,1369,1,2009,1,1,10,1,99.0,1.1,0.7,0.9,0.1,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225074289010661,145007811010661,2009,54,39,1369,2,2009,0,0,40,1,60.0,0.0,0.0,2.9,0.2,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225074290010661,145007811010661,2009,54,39,1369,3,2009,10,1,1,1,90.0,0.6,0.2,1.1,0.1,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225074291010661,145007811010661,2009,54,39,1369,4,2009,10,1,10,1,99.0,2.8,1.9,1.5,0.5,2010-08-17 07:49:41,2014-08-04 12:01:10,1
225075604010661,145007927010661,2009,54,45,534,1,2009,20,1,20,10,90.0,0.5,0.9,1.1,1.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225075605010661,145007927010661,2009,54,45,534,2,2009,10,0,90,20,50.0,4.7,0.0,4.4,0.5,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225075606010661,145007927010661,2009,54,45,534,3,2009,40,1,20,10,99.0,3.2,1.6,1.4,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225075607010661,145007927010661,2009,54,45,534,4,2009,10,0,10,1,90.0,2.7,0.0,0.8,0.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076537010661,145007747010661,2009,54,47,437,1,2009,10,1,20,1,70.0,2.1,0.8,0.8,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076538010661,145007747010661,2009,54,47,437,2,2009,20,1,10,0,99.0,1.7,1.2,0.6,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076539010661,145007747010661,2009,54,47,437,3,2009,30,1,1,1,90.0,1.4,0.7,0.3,0.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076540010661,145007747010661,2009,54,47,437,4,2009,0,0,10,0,99.0,0.0,0.0,0.7,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076789010661,145007619010661,2009,54,55,961,1,2009,40,1,60,1,90.0,7.8,3.7,2.8,2.5,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076790010661,145007619010661,2009,54,55,961,2,2009,80,20,20,10,40.0,12.1,9.3,3.1,1.7,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076791010661,145007619010661,2009,54,55,961,3,2009,1,0,60,10,60.0,3.9,0.0,4.7,0.9,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225076792010661,145007619010661,2009,54,55,961,4,2009,40,10,60,10,90.0,5.9,7.1,2.9,0.9,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225077481010661,145007503010661,2009,54,55,2278,1,2009,20,1,40,10,90.0,2.6,0.5,1.8,1.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225077482010661,145007503010661,2009,54,55,2278,2,2009,80,30,10,1,80.0,42.1,37.3,1.6,0.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225077483010661,145007503010661,2009,54,55,2278,3,2009,10,0,20,1,90.0,3.8,0.0,2.6,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225077484010661,145007503010661,2009,54,55,2278,4,2009,10,0,30,10,90.0,0.4,0.0,1.2,1.5,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225078383010661,145008093010661,2009,54,59,257,1,2009,50,1,10,1,99.0,7.3,1.9,1.1,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225078384010661,145008093010661,2009,54,59,257,2,2009,10,1,30,10,99.0,0.9,0.3,2.3,1.9,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225078385010661,145008093010661,2009,54,59,257,3,2009,30,1,1,0,90.0,4.3,1.1,0.3,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225078386010661,145008093010661,2009,54,59,257,4,2009,10,1,20,1,99.0,0.9,1.5,1.1,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225088383010661,145007449010661,2009,54,61,2189,1,2009,80,10,10,1,99.0,7.3,5.2,1.9,1.1,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225088384010661,145007449010661,2009,54,61,2189,2,2009,70,10,30,1,99.0,10.4,6.3,1.3,0.5,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225088385010661,145007449010661,2009,54,61,2189,3,2009,40,10,10,0,99.0,6.6,14.4,0.9,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225088386010661,145007449010661,2009,54,61,2189,4,2009,80,20,30,1,99.0,13.3,6.7,1.7,0.7,2010-08-17 07:49:42,2014-08-04 12:01:10,1
226241088010661,145007171010661,2009,54,65,623,1,2009,10,1,10,1,99.0,8.1,9.6,1.6,0.4,2010-08-17 07:49:42,2014-08-04 12:01:10,1
226241089010661,145007171010661,2009,54,65,623,2,2009,20,0,90,1,99.0,5.2,0.0,2.7,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
226241090010661,145007171010661,2009,54,65,623,3,2009,60,1,1,0,99.0,9.8,0.7,0.5,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
226241091010661,145007171010661,2009,54,65,623,4,2009,20,30,10,1,99.0,2.4,1.5,1.9,0.7,2010-08-17 07:49:42,2014-08-04 12:01:19,1
225079925010661,145007703010661,2009,54,67,2152,1,2009,1,0,20,1,99.0,6.7,0.0,1.4,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225079926010661,145007703010661,2009,54,67,2152,2,2009,0,0,70,20,70.0,0.0,0.0,3.8,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225079927010661,145007703010661,2009,54,67,2152,3,2009,10,1,1,0,80.0,1.5,1.7,0.3,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225079928010661,145007703010661,2009,54,67,2152,4,2009,10,0,50,10,99.0,12.0,0.0,2.0,2.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225060259010661,145007335010661,2009,54,75,1492,1,2009,10,1,10,1,99.0,3.3,1.0,1.2,0.4,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225060260010661,145007335010661,2009,54,75,1492,2,2009,1,0,30,10,99.0,0.4,0.0,2.3,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225060261010661,145007335010661,2009,54,75,1492,3,2009,10,0,70,10,99.0,1.9,0.0,0.9,0.3,2010-08-17 07:49:42,2014-08-04 12:01:19,1
225060262010661,145007335010661,2009,54,75,1492,4,2009,10,0,30,10,99.0,5.1,0.0,0.8,0.4,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225061653010661,145008043010661,2009,54,77,1290,1,2009,70,1,40,1,99.0,6.1,3.2,2.4,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225061654010661,145008043010661,2009,54,77,1290,2,2009,60,1,10,0,99.0,3.9,1.8,1.5,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225061655010661,145008043010661,2009,54,77,1290,3,2009,80,10,20,0,99.0,9.1,3.5,2.9,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225061656010661,145008043010661,2009,54,77,1290,4,2009,40,1,10,0,99.0,3.8,0.6,1.5,0.0,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225080993010661,145007725010661,2009,54,81,1027,1,2009,1,1,30,1,80.0,2.1,0.9,0.7,0.3,2010-08-17 07:49:42,2014-08-04 12:01:19,1
225080994010661,145007725010661,2009,54,81,1027,2,2009,10,1,20,10,99.0,2.1,3.0,1.4,0.3,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225080995010661,145007725010661,2009,54,81,1027,3,2009,10,0,70,10,99.0,3.0,0.0,2.3,0.4,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225080996010661,145007725010661,2009,54,81,1027,4,2009,1,1,20,1,99.0,0.5,0.5,1.7,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225063974010661,145007315010661,2009,54,83,1402,1,2009,10,1,10,1,80.0,2.3,3.9,1.9,0.6,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225063975010661,145007315010661,2009,54,83,1402,2,2009,60,10,40,1,99.0,23.0,5.3,3.5,0.4,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225063976010661,145007315010661,2009,54,83,1402,3,2009,10,1,10,1,99.0,3.4,2.4,1.1,0.2,2010-08-17 07:49:42,2014-08-04 12:01:10,1
225063977010661,145007315010661,2009,54,83,1402,4,2009,60,20,50,10,99.0,25.2,6.0,1.8,0.6,2010-08-17 07:49:42,2014-08-04 12:01:19,1
233285562010661,145007475010661,2009,54,97,2114,1,2009,0,0,50,0,99.0,0.0,0.0,1.5,0.0,2010-08-18 07:10:04,2014-08-04 12:01:11,1
233285563010661,145007475010661,2009,54,97,2114,2,2009,10,0,40,0,90.0,2.0,0.0,2.1,0.0,2010-08-18 07:10:04,2014-08-04 12:01:19,1
233285564010661,145007475010661,2009,54,97,2114,4,2009,10,1,10,0,99.0,4.9,1.0,1.7,0.0,2010-08-18 07:10:04,2014-08-04 12:01:11,1
225090449010661,145008011010661,2009,54,99,1933,1,2009,20,1,20,1,90.0,3.5,0.9,0.9,0.2,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090450010661,145008011010661,2009,54,99,1933,2,2009,10,1,20,1,99.0,2.2,1.2,3.5,0.3,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090451010661,145008011010661,2009,54,99,1933,3,2009,20,1,10,1,99.0,5.7,3.7,0.9,0.1,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090452010661,145008011010661,2009,54,99,1933,4,2009,10,1,50,10,99.0,5.3,1.3,4.6,0.7,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225068041010661,145008105010661,2009,54,101,2463,1,2009,1,0,10,0,99.0,0.9,0.0,0.8,0.0,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225068042010661,145008105010661,2009,54,101,2463,2,2009,10,0,30,0,99.0,1.2,0.0,1.6,0.0,2010-08-17 07:49:43,2014-08-04 12:01:19,1
225068043010661,145008105010661,2009,54,101,2463,3,2009,1,0,0,0,99.0,0.9,0.0,0.0,0.0,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225068044010661,145008105010661,2009,54,101,2463,4,2009,10,1,10,0,99.0,3.3,3.5,0.9,0.0,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090618010661,145007763010661,2009,54,103,380,1,2009,30,1,10,1,99.0,1.3,2.7,1.8,0.3,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090619010661,145007763010661,2009,54,103,380,2,2009,1,0,30,1,99.0,0.9,0.0,2.3,1.8,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090620010661,145007763010661,2009,54,103,380,3,2009,10,1,80,10,99.0,4.8,2.3,3.3,0.9,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225090621010661,145007763010661,2009,54,103,380,4,2009,0,0,90,10,90.0,0.0,0.0,2.3,1.2,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091280010661,174547884010661,2009,54,103,3601,1,2009,10,1,90,10,99.0,2.0,1.5,3.1,0.7,2010-08-17 07:49:43,2014-08-04 12:01:19,1
225091281010661,174547884010661,2009,54,103,3601,2,2009,1,0,90,1,90.0,1.6,0.0,6.0,2.5,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091282010661,174547884010661,2009,54,103,3601,3,2009,10,1,70,10,99.0,3.2,2.6,2.8,1.4,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091283010661,174547884010661,2009,54,103,3601,4,2009,20,1,80,1,90.0,5.3,1.4,4.0,2.6,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091556010661,145007857010661,2009,54,105,1773,1,2009,0,0,10,1,90.0,0.0,0.0,0.7,0.5,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091557010661,145007857010661,2009,54,105,1773,2,2009,1,0,10,1,99.0,0.3,0.0,1.2,0.3,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091872010661,145007939010661,2009,54,107,1633,1,2009,1,0,10,1,99.0,1.6,0.0,1.5,0.1,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091873010661,145007939010661,2009,54,107,1633,2,2009,30,10,10,1,99.0,3.8,3.2,1.6,0.3,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091874010661,145007939010661,2009,54,107,1633,3,2009,1,0,20,10,99.0,0.9,0.0,1.0,0.4,2010-08-17 07:49:43,2014-08-04 12:01:10,1
225091875010661,145007939010661,2009,54,107,1633,4,2009,1,0,70,10,99.0,0.9,0.0,2.1,1.9,2010-08-17 07:49:43,2014-08-04 12:01:10,1
249348973010661,169112647010661,2010,54,1,2429,1,2010,1,0,10,10,99.0,0.3,0.0,1.9,0.7,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249348974010661,169112647010661,2010,54,1,2429,2,2010,1,10,10,1,99.0,1.5,4.0,1.0,1.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249348975010661,169112647010661,2010,54,1,2429,3,2010,10,0,20,1,99.0,40.0,0.0,2.8,0.6,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249348976010661,169112647010661,2010,54,1,2429,4,2010,70,10,40,1,99.0,47.0,30.0,2.5,3.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349125010661,169113105010661,2010,54,5,2402,1,2010,0,1,10,1,99.0,0.0,1.8,2.1,0.3,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349126010661,169113105010661,2010,54,5,2402,2,2010,0,0,20,1,90.0,0.0,0.0,1.7,0.3,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349127010661,169113105010661,2010,54,5,2402,3,2010,10,1,1,0,99.0,4.3,2.7,0.2,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349128010661,169113105010661,2010,54,5,2402,4,2010,0,0,10,0,99.0,0.0,0.0,0.9,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349316010661,169113285010661,2010,54,15,1378,1,2010,10,1,80,10,99.0,11.0,0.6,2.7,1.5,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349317010661,169113285010661,2010,54,15,1378,2,2010,1,1,90,30,50.0,2.9,2.0,2.7,1.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349318010661,169113285010661,2010,54,15,1378,3,2010,50,1,20,10,90.0,30.0,12.0,2.6,0.9,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349319010661,169113285010661,2010,54,15,1378,4,2010,10,10,90,10,90.0,6.0,8.0,2.9,1.9,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349456010661,169112775010661,2010,54,19,913,1,2010,10,1,80,20,99.0,2.4,3.3,2.8,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349457010661,169112775010661,2010,54,19,913,2,2010,30,10,50,20,90.0,30.0,20.0,2.1,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349458010661,169112775010661,2010,54,19,913,3,2010,1,0,40,10,80.0,1.9,0.0,3.3,0.8,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349459010661,169112775010661,2010,54,19,913,4,2010,10,1,80,10,70.0,1.8,0.9,2.5,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349681010661,169112363010661,2010,54,27,602,1,2010,0,0,99,1,99.0,0.0,0.0,3.4,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349682010661,169112363010661,2010,54,27,602,2,2010,10,0,30,10,99.0,0.3,0.0,3.1,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349683010661,169112363010661,2010,54,27,602,3,2010,1,0,80,10,90.0,0.5,0.0,2.1,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349684010661,169112363010661,2010,54,27,602,4,2010,1,0,0,0,60.0,0.7,0.0,0.0,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349787010661,169112739010661,2010,54,33,830,1,2010,60,20,20,1,99.0,20.0,15.0,2.5,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349788010661,169112739010661,2010,54,33,830,2,2010,10,1,99,30,10.0,4.0,3.9,4.9,3.6,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349789010661,169112739010661,2010,54,33,830,3,2010,10,1,10,1,99.0,3.2,2.5,1.6,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349790010661,169112739010661,2010,54,33,830,4,2010,60,1,30,1,99.0,7.0,5.0,2.6,0.8,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349978010661,169113149010661,2010,54,35,1145,1,2010,1,1,10,0,99.0,3.9,3.5,1.3,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349979010661,169113149010661,2010,54,35,1145,2,2010,10,10,1,0,99.0,7.0,6.0,0.9,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349980010661,169113149010661,2010,54,35,1145,3,2010,20,10,50,1,99.0,6.4,4.9,3.2,0.3,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249349981010661,169113149010661,2010,54,35,1145,4,2010,10,0,10,1,99.0,0.3,0.0,0.3,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350199010661,169112995010661,2010,54,39,2374,1,2010,10,0,10,1,99.0,3.9,0.0,1.5,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350200010661,169112995010661,2010,54,39,2374,2,2010,0,0,10,1,99.0,0.0,0.0,0.9,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350201010661,169112995010661,2010,54,39,2374,3,2010,10,10,10,1,99.0,1.5,6.1,1.2,0.9,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350202010661,169112995010661,2010,54,39,2374,4,2010,10,1,10,1,99.0,6.0,1.3,0.9,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350355010661,169112751010661,2010,54,41,2378,1,2010,1,0,10,1,99.0,0.3,0.0,1.3,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350356010661,169112751010661,2010,54,41,2378,3,2010,40,10,20,1,99.0,12.0,6.0,1.9,0.8,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350357010661,169112751010661,2010,54,41,2378,4,2010,10,0,10,1,99.0,60.0,0.0,1.2,0.1,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350723010661,169113039010661,2010,54,47,1853,1,2010,10,1,20,1,99.0,1.6,1.8,1.5,0.2,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350724010661,169113039010661,2010,54,47,1853,2,2010,40,10,1,0,99.0,4.0,5.7,0.7,0.0,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350725010661,169113039010661,2010,54,47,1853,3,2010,10,1,10,0,99.0,0.9,1.5,2.0,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249350726010661,169113039010661,2010,54,47,1853,4,2010,20,1,50,1,90.0,18.0,4.5,1.9,0.8,2011-06-06 07:00:36,2014-08-04 12:01:19,1
249350521010661,169112915010661,2010,54,47,2474,1,2010,10,1,90,30,90.0,5.6,0.2,5.5,0.5,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350522010661,169112915010661,2010,54,47,2474,2,2010,30,10,80,1,90.0,4.0,0.7,6.0,0.4,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350523010661,169112915010661,2010,54,47,2474,3,2010,60,1,80,10,30.0,9.0,3.3,6.0,0.6,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350524010661,169112915010661,2010,54,47,2474,4,2010,50,0,70,1,90.0,55.0,0.0,2.4,0.4,2011-06-06 07:00:35,2014-08-04 12:01:18,1
249350996010661,169112787010661,2010,54,55,737,1,2010,80,50,30,0,99.0,12.0,9.0,1.5,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249350997010661,169112787010661,2010,54,55,737,2,2010,30,30,10,1,90.0,14.0,3.0,1.5,0.3,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249350998010661,169112787010661,2010,54,55,737,3,2010,80,10,1,0,99.0,17.0,11.0,1.2,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249350999010661,169112787010661,2010,54,55,737,4,2010,80,10,30,10,99.0,15.0,6.0,2.0,0.3,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351214010661,169113193010661,2010,54,59,1096,1,2010,0,0,20,0,50.0,0.0,0.0,1.9,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351215010661,169113193010661,2010,54,59,1096,2,2010,10,0,30,10,99.0,6.0,0.0,2.5,1.1,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351216010661,169113193010661,2010,54,59,1096,3,2010,20,1,30,1,90.0,2.2,2.1,1.5,0.2,2011-06-06 07:00:36,2014-08-04 12:01:19,1
249351217010661,169113193010661,2010,54,59,1096,4,2010,1,0,50,1,99.0,1.0,0.0,2.4,1.2,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351415010661,169112609010661,2010,54,63,1793,1,2010,40,10,80,40,70.0,9.0,2.3,6.0,6.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351416010661,169112609010661,2010,54,63,1793,2,2010,20,1,90,60,90.0,25.0,0.7,5.3,0.7,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351417010661,169112609010661,2010,54,63,1793,3,2010,10,0,90,40,30.0,0.9,0.0,3.8,6.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351418010661,169112609010661,2010,54,63,1793,4,2010,30,10,80,20,99.0,9.0,7.0,2.4,0.7,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351595010661,169113311010661,2010,54,65,1431,1,2010,10,0,1,0,99.0,4.0,0.0,0.5,0.0,2011-06-06 07:00:36,2014-08-04 12:01:19,1
249351596010661,169113311010661,2010,54,65,1431,2,2010,10,1,1,0,99.0,0.9,0.5,0.5,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351597010661,169113311010661,2010,54,65,1431,3,2010,10,1,10,0,99.0,1.8,4.0,0.7,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351598010661,169113311010661,2010,54,65,1431,4,2010,10,1,1,0,99.0,6.0,5.0,0.9,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351742010661,169112765010661,2010,54,67,862,1,2010,1,0,40,1,99.0,1.8,0.0,2.2,0.6,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351743010661,169112765010661,2010,54,67,862,2,2010,0,0,20,1,99.0,0.0,0.0,1.9,0.1,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351744010661,169112765010661,2010,54,67,862,3,2010,1,1,10,0,99.0,0.9,1.1,1.5,0.0,2011-06-06 07:00:36,2014-08-04 12:01:18,1
249351745010661,169112765010661,2010,54,67,862,4,2010,1,1,10,1,80.0,9.0,9.0,1.1,0.1,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351890010661,169112397010661,2010,54,71,1818,1,2010,80,20,0,0,99.0,7.3,7.0,0.0,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351891010661,169112397010661,2010,54,71,1818,2,2010,80,10,1,0,99.0,8.5,7.0,0.6,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351892010661,169112397010661,2010,54,71,1818,3,2010,80,10,0,0,99.0,9.0,9.0,0.0,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351893010661,169112397010661,2010,54,71,1818,4,2010,80,10,1,0,99.0,10.0,6.5,0.6,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
