CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
60267545010538,54.0,2004.0,3.0,15.0,928.0,38.622709,-80.980291,5401.0,221Ea,5050007.0,3924.0,54015.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60267642010538,54.0,2004.0,3.0,15.0,1928.0,38.347148,-81.155667,5401.0,M221Ca,5050007.0,3925.0,54015.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60276920010538,54.0,2004.0,3.0,47.0,332.0,37.394497,-81.564356,5401.0,M221Cb,5070201.0,3929.0,54047.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60277388010538,54.0,2004.0,4.0,49.0,191.0,39.44241,-80.10953,5402.0,221Ea,5020001.0,3789.0,54049.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60277025010538,54.0,2004.0,3.0,47.0,1304.0,37.326044,-81.758743,5401.0,M221Cb,5070201.0,4061.0,54047.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60277154010538,54.0,2004.0,3.0,47.0,437.0,37.309235,-81.543891,5401.0,M221Cb,5070201.0,3929.0,54047.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60277275010538,54.0,2004.0,4.0,49.0,2162.0,39.523662,-80.075486,5402.0,221Ea,5020003.0,3789.0,54049.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60281488010538,54.0,2004.0,3.0,67.0,2359.0,38.245693,-80.849814,5401.0,M221Ca,5050005.0,3795.0,54067.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60281813010538,54.0,2004.0,3.0,67.0,2267.0,38.223132,-80.692349,5401.0,M221Cb,5050005.0,3665.0,54067.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60281827010538,54.0,2004.0,3.0,67.0,621.0,38.385287,-80.940761,5401.0,M221Ca,5050007.0,3925.0,54067.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60278118010538,54.0,2004.0,4.0,53.0,925.0,38.722299,-82.081379,5401.0,221Ec,5090101.0,4457.0,54053.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60272513010538,54.0,2004.0,2.0,31.0,2333.0,39.071814,-78.883314,5402.0,M221Aa,2070001.0,3152.0,54031.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60278019010538,54.0,2004.0,4.0,53.0,1009.0,38.726769,-81.923605,5401.0,221Ec,5050008.0,4322.0,54053.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60269144010538,54.0,2004.0,4.0,21.0,2077.0,38.787075,-80.964709,5401.0,221Ea,5030203.0,3923.0,54021.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60281049010538,54.0,2004.0,2.0,65.0,1608.0,39.596959,-78.17444,5402.0,M221Ac,2070004.0,2901.0,54065.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60282343010538,54.0,2004.0,2.0,71.0,2297.0,38.566482,-79.217429,5401.0,M221Aa,2070001.0,3154.0,54071.0,,2026-07-06 08:26:38,,808.0,SN,80802,8,8,2,,
60273944010538,54.0,2004.0,3.0,39.0,1760.0,38.232053,-81.495698,5401.0,M221Ca,5050006.0,4057.0,54039.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60281400010538,54.0,2004.0,3.0,67.0,2032.0,38.152546,-80.855648,5401.0,M221Cb,5050005.0,3795.0,54067.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60262854010538,54.0,2004.0,4.0,99.0,2139.0,38.307741,-82.308917,5401.0,221Eb,5090102.0,4458.0,54099.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60263298010538,54.0,2004.0,4.0,99.0,1933.0,38.0687,-82.356741,5401.0,221Eb,5090102.0,4459.0,54099.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60286253010538,54.0,2004.0,4.0,103.0,1291.0,39.596818,-80.716643,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:26:38,,,NE,921,9,21,,,
60275467010538,54.0,2004.0,2.0,41.0,3552.0,39.066863,-80.464381,5402.0,221Ea,5020002.0,3791.0,54041.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60279195010538,54.0,2004.0,2.0,57.0,1734.0,39.397481,-78.943748,5402.0,M221Ac,2070002.0,3276.0,54057.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60281063010538,54.0,2004.0,2.0,65.0,1748.0,39.437286,-78.257087,5402.0,M221Ac,2070004.0,3025.0,54065.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60281322010538,54.0,2004.0,2.0,65.0,1992.0,39.522899,-78.375534,5402.0,M221Ac,2070003.0,3025.0,54065.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60261746010538,54.0,2004.0,2.0,91.0,2849.0,39.291266,-80.14226,5402.0,221Ea,5020002.0,3790.0,54091.0,,2026-07-06 08:26:34,,,NE,921,9,21,,,
60275404010538,54.0,2004.0,2.0,41.0,39.0,39.00126,-80.648161,5402.0,221Ea,5030203.0,3922.0,54041.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60278192010538,54.0,2004.0,4.0,53.0,869.0,38.575468,-82.141625,5401.0,221Ec,5090101.0,4457.0,54053.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60280249010538,54.0,2004.0,4.0,61.0,1155.0,39.672512,-80.130389,5402.0,221Ea,5020005.0,3788.0,54061.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60280362010538,54.0,2004.0,4.0,61.0,2054.0,39.648962,-80.348064,5402.0,221Ea,5020005.0,3919.0,54061.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60280574010538,54.0,2004.0,4.0,61.0,2189.0,39.673764,-79.804154,5402.0,M221Bb,5020004.0,3658.0,54061.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60280712010538,54.0,2004.0,3.0,63.0,2098.0,37.536945,-80.529674,5401.0,M221Aa,5050002.0,3539.0,54063.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60280725010538,54.0,2004.0,3.0,63.0,220.0,37.459061,-80.761709,5401.0,M221Be,5050002.0,3668.0,54063.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60266629010538,54.0,2004.0,2.0,7.0,2975.0,38.780926,-80.606626,5401.0,221Ea,5030203.0,3792.0,54007.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60283179010538,54.0,2004.0,2.0,75.0,388.0,38.366419,-79.977336,5401.0,M221Bc,5050003.0,3408.0,54075.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60285319010538,54.0,2004.0,4.0,79.0,1049.0,38.545506,-81.877016,5401.0,221Ec,5050008.0,4323.0,54079.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60285403010538,54.0,2004.0,3.0,81.0,1195.0,37.586295,-81.293656,5401.0,M221Cb,5070101.0,3928.0,54081.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60285664010538,54.0,2004.0,3.0,81.0,914.0,37.876866,-81.52433,5401.0,M221Ca,5050009.0,4059.0,54081.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60259433010538,54.0,2004.0,2.0,83.0,1833.0,38.682132,-80.146492,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60266792010538,54.0,2004.0,4.0,9.0,2401.0,40.378708,-80.569489,5402.0,221Ea,5030101.0,4181.0,54009.0,,2026-07-06 08:26:40,,,NE,921,9,21,,,
60264120010538,54.0,2004.0,2.0,101.0,1081.0,38.368256,-80.311716,5401.0,M221Bc,5050005.0,3664.0,54101.0,1C,2026-07-06 08:26:40,,921.0,NE,921,9,21,,,
60286473010538,54.0,2004.0,4.0,105.0,1182.0,39.022693,-81.442802,5401.0,221Ec,5030203.0,4187.0,54105.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60287455010538,54.0,2004.0,3.0,109.0,900.0,37.647247,-81.510529,5401.0,M221Cb,5070101.0,3928.0,54109.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60267181010538,54.0,2004.0,4.0,11.0,3051.0,38.403517,-82.392818,5401.0,221Eb,5070102.0,4594.0,54011.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60269022010538,54.0,2004.0,4.0,21.0,1832.0,39.085534,-80.759161,5401.0,221Ea,5030203.0,3922.0,54021.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60270544010538,54.0,2004.0,3.0,25.0,2331.0,37.992064,-80.488143,5401.0,M221Be,5050003.0,3537.0,54025.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60271781010538,54.0,2004.0,2.0,27.0,1214.0,39.339402,-78.776813,5402.0,M221Ac,2070001.0,3150.0,54027.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60271796010538,54.0,2004.0,2.0,27.0,809.0,39.380412,-78.615865,5402.0,M221Ac,2070003.0,3150.0,54027.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60264893010538,54.0,2004.0,2.0,3.0,495.0,39.419842,-77.952979,5402.0,M221Ab,2070004.0,2779.0,54003.0,,2026-07-06 08:26:41,,,NE,921,9,21,,,
60282187010538,54.0,2004.0,2.0,71.0,1068.0,38.713679,-79.456194,5401.0,M221Aa,2070001.0,3279.0,54071.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60282259010538,54.0,2004.0,2.0,71.0,1217.0,38.63753,-79.177367,5401.0,M221Aa,2070001.0,3154.0,54071.0,,2026-07-06 08:26:39,,808.0,SN,80802,8,8,2,,
60275190010538,54.0,2004.0,2.0,41.0,2529.0,38.99002,-80.470251,5402.0,221Ea,5020002.0,3791.0,54041.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60275941010538,54.0,2004.0,3.0,45.0,976.0,37.710164,-82.072238,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60259231010538,54.0,2004.0,2.0,83.0,65.0,38.829815,-79.598988,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60259308010538,54.0,2004.0,2.0,83.0,1089.0,38.89469,-79.864461,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60259294010538,54.0,2004.0,2.0,83.0,1615.0,38.742256,-79.955087,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60279790010538,54.0,2004.0,3.0,59.0,603.0,37.598402,-82.074714,5401.0,M221Ca,5070201.0,4193.0,54059.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60271994010538,54.0,2004.0,2.0,31.0,2353.0,38.923571,-79.022126,5402.0,M221Aa,2070001.0,3152.0,54031.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60258806010538,54.0,2004.0,2.0,83.0,1305.0,38.741899,-80.127853,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60272739010538,54.0,2004.0,2.0,31.0,1626.0,38.853297,-78.896777,5402.0,M221Aa,2070003.0,3028.0,54031.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60273360010538,54.0,2004.0,2.0,33.0,3284.0,39.149997,-80.266572,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60273823010538,54.0,2004.0,2.0,37.0,234.0,39.271618,-78.013921,5402.0,M221Ab,2070004.0,2779.0,54037.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60275093010538,54.0,2004.0,2.0,41.0,531.0,39.134003,-80.560141,5402.0,221Ea,5020002.0,3921.0,54041.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60278861010538,54.0,2004.0,3.0,55.0,2278.0,37.390412,-80.93861,5401.0,M221Be,5050002.0,3668.0,54055.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
60264203010538,54.0,2004.0,2.0,101.0,2463.0,38.305699,-80.504409,5401.0,M221Cb,5050005.0,3664.0,54101.0,,2026-07-06 08:26:39,,921.0,NE,921,9,21,,,
60265258010538,54.0,2004.0,3.0,5.0,117.0,37.792289,-81.554477,5401.0,M221Ca,5050009.0,4059.0,54005.0,,2026-07-06 08:26:39,,,NE,921,9,21,,,
75127867010538,54.0,2006.0,2.0,23.0,292.0,39.048854,-79.286348,5402.0,M221Aa,2070001.0,3278.0,54023.0,,2026-07-06 08:27:07,,921.0,NE,921,9,21,,,
75112099010538,54.0,2006.0,4.0,99.0,883.0,37.937988,-82.388758,5401.0,221Eb,5090102.0,4460.0,54099.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75112910010538,54.0,2006.0,2.0,101.0,2472.0,38.617244,-80.50464,5401.0,M221Ca,5050007.0,3793.0,54101.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75114933010538,54.0,2006.0,4.0,103.0,2420.0,39.641707,-80.614891,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75115208010538,54.0,2006.0,4.0,105.0,1401.0,39.075161,-81.355239,5401.0,221Ec,5030203.0,4186.0,54105.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75116610010538,54.0,2006.0,4.0,107.0,146.0,39.091066,-81.675514,5402.0,221Ec,5030202.0,4320.0,54107.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75117265010538,54.0,2006.0,3.0,109.0,1070.0,37.611365,-81.410358,5401.0,M221Cb,5070101.0,3928.0,54109.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75130297010538,54.0,2006.0,3.0,25.0,1597.0,37.963979,-80.103411,5401.0,M221Bd,5050003.0,3409.0,54025.0,,2026-07-06 08:27:12,,921.0,NE,921,9,21,,,
75136427010538,54.0,2006.0,3.0,39.0,1308.0,38.005367,-81.385556,5401.0,M221Ca,5050006.0,4058.0,54039.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75136557010538,54.0,2006.0,3.0,39.0,2434.0,38.36336,-81.56395,5401.0,221Ea,5050007.0,4189.0,54039.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75139856010538,54.0,2006.0,3.0,47.0,276.0,37.388337,-81.503327,5401.0,M221Cb,5070201.0,3929.0,54047.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75140310010538,54.0,2006.0,4.0,49.0,978.0,39.426831,-80.028507,5402.0,221Ea,5020003.0,3660.0,54049.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75144215010538,54.0,2006.0,4.0,61.0,126.0,39.705194,-80.084478,5402.0,221Ea,5020005.0,3788.0,54061.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75144333010538,54.0,2006.0,4.0,61.0,142.0,39.719921,-80.407834,5402.0,221Ea,5020005.0,3919.0,54061.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75147070010538,54.0,2006.0,4.0,69.0,2533.0,40.05517,-80.541289,5402.0,221Ea,5030106.0,4049.0,54069.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75121440010538,54.0,2006.0,2.0,7.0,310.0,38.57007,-80.811173,5401.0,M221Ca,5050007.0,3924.0,54007.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75101371010538,54.0,2006.0,2.0,77.0,2255.0,39.373785,-79.586297,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75101553010538,54.0,2006.0,2.0,77.0,1959.0,39.554997,-79.724222,5402.0,M221Bb,5020004.0,3659.0,54077.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75101592010538,54.0,2006.0,2.0,77.0,1471.0,39.356715,-79.637386,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75105069010538,54.0,2006.0,2.0,83.0,2334.0,38.728131,-79.887948,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:27:13,,921.0,NE,921,9,21,,,
75105705010538,54.0,2006.0,2.0,83.0,50.0,38.911829,-79.496831,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75118649010538,54.0,2006.0,2.0,1.0,671.0,39.125368,-79.843665,5402.0,M221Bb,5020001.0,3532.0,54001.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75123731010538,54.0,2006.0,3.0,15.0,1525.0,38.47329,-81.177489,5401.0,221Ea,5050007.0,4056.0,54015.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75128597010538,54.0,2006.0,3.0,25.0,268.0,38.005964,-80.704098,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75129810010538,54.0,2006.0,3.0,25.0,2414.0,37.872685,-80.676787,5401.0,M221Be,5050005.0,3666.0,54025.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75131187010538,54.0,2006.0,2.0,27.0,688.0,39.437262,-78.362163,5402.0,M221Ac,2070003.0,3025.0,54027.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75119114010538,54.0,2006.0,2.0,3.0,985.0,39.423043,-78.049709,5402.0,M221Ab,2070004.0,2901.0,54003.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75119625010538,54.0,2006.0,2.0,3.0,2388.0,39.529306,-77.833279,5402.0,M221Ab,2070004.0,2778.0,54003.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75132412010538,54.0,2006.0,2.0,31.0,186.0,38.937597,-78.804784,5402.0,M221Aa,2070003.0,3152.0,54031.0,,2026-07-06 08:27:13,,,SN,80804,8,8,4,,
75132023010538,54.0,2006.0,2.0,31.0,477.0,38.871003,-78.874726,5402.0,M221Aa,2070003.0,3028.0,54031.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75133227010538,54.0,2006.0,2.0,31.0,2854.0,39.086604,-79.024135,5402.0,M221Ac,2070001.0,3152.0,54031.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75132134010538,54.0,2006.0,2.0,31.0,519.0,39.089269,-78.567874,5402.0,M221Ac,2070003.0,3027.0,54031.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75133304010538,54.0,2006.0,2.0,33.0,323.0,39.240649,-80.170712,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75134754010538,54.0,2006.0,4.0,35.0,1488.0,38.794181,-81.556939,5401.0,221Ec,5030202.0,4188.0,54035.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75110505010538,54.0,2006.0,2.0,93.0,2493.0,39.100299,-79.531112,5402.0,M221Ba,5020004.0,3404.0,54093.0,,2026-07-06 08:27:12,,,NE,921,9,21,,,
75134799010538,54.0,2006.0,4.0,35.0,1553.0,38.699743,-81.705059,5401.0,221Ec,5030202.0,4322.0,54035.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75135238010538,54.0,2006.0,2.0,37.0,643.0,39.24661,-77.799895,5402.0,M221Da,2070007.0,2779.0,54037.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75135264010538,54.0,2006.0,2.0,37.0,2387.0,39.477008,-77.824976,5402.0,M221Ab,2070004.0,2778.0,54037.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75135648010538,54.0,2006.0,3.0,39.0,1244.0,38.545482,-81.602318,5401.0,221Ea,5050008.0,4189.0,54039.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75135739010538,54.0,2006.0,3.0,39.0,1092.0,38.405952,-81.680535,5401.0,221Ea,5050008.0,4189.0,54039.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75135752010538,54.0,2006.0,3.0,39.0,386.0,38.386632,-81.358542,5401.0,221Ea,5050007.0,4057.0,54039.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75136625010538,54.0,2006.0,3.0,39.0,795.0,38.356558,-81.727947,5401.0,221Eb,5050008.0,4190.0,54039.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75137844010538,54.0,2006.0,4.0,43.0,2179.0,38.038227,-82.128158,5401.0,221Eb,5070102.0,4325.0,54043.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75138887010538,54.0,2006.0,3.0,45.0,1248.0,37.695138,-81.843626,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75138393010538,54.0,2006.0,3.0,45.0,1264.0,37.69635,-81.949705,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75138579010538,54.0,2006.0,3.0,45.0,592.0,37.72343,-82.020136,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75140734010538,54.0,2006.0,4.0,51.0,339.0,39.798262,-80.538963,5402.0,221Ea,5030106.0,4050.0,54051.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75140803010538,54.0,2006.0,4.0,51.0,1017.0,39.879238,-80.656991,5402.0,221Ea,5030106.0,4050.0,54051.0,,2026-07-06 08:27:13,,,NE,921,9,21,,,
75141044010538,54.0,2006.0,4.0,53.0,1513.0,38.666938,-81.908164,5401.0,221Ec,5050008.0,4322.0,54053.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75141549010538,54.0,2006.0,4.0,53.0,675.0,39.012555,-82.036197,5401.0,221Ec,5030202.0,4591.0,54053.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75142143010538,54.0,2006.0,3.0,55.0,2039.0,37.446159,-81.008647,5401.0,M221Be,5050002.0,3668.0,54055.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75142554010538,54.0,2006.0,3.0,55.0,2002.0,37.273684,-81.271909,5401.0,M221Aa,5050002.0,3799.0,54055.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75142709010538,54.0,2006.0,2.0,57.0,178.0,39.446328,-79.062035,5402.0,M221Bf,2070002.0,3276.0,54057.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75143103010538,54.0,2006.0,2.0,57.0,1837.0,39.487749,-78.80497,5402.0,M221Ac,2070002.0,3150.0,54057.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75143424010538,54.0,2006.0,3.0,59.0,2257.0,37.626776,-82.032876,5401.0,M221Ca,5070201.0,4193.0,54059.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75144434010538,54.0,2006.0,3.0,63.0,1659.0,37.508666,-80.703023,5401.0,M221Be,5050002.0,3539.0,54063.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75148354010538,54.0,2006.0,2.0,65.0,781.0,39.583544,-78.27241,5402.0,M221Ac,2070004.0,3024.0,54065.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75145929010538,54.0,2006.0,3.0,67.0,1749.0,38.185208,-80.680766,5401.0,M221Cb,5050005.0,3665.0,54067.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75146297010538,54.0,2006.0,3.0,67.0,2102.0,38.342302,-80.764193,5401.0,M221Ca,5050005.0,3794.0,54067.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75098747010538,54.0,2006.0,4.0,73.0,1669.0,39.385632,-81.201611,5402.0,221Ec,5030201.0,4185.0,54073.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75099196010538,54.0,2006.0,2.0,75.0,391.0,38.348074,-80.081092,5401.0,M221Bc,5050007.0,3535.0,54075.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75101605010538,54.0,2006.0,2.0,77.0,1812.0,39.261184,-79.621447,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75101783010538,54.0,2006.0,2.0,77.0,2108.0,39.308628,-79.795835,5402.0,M221Bb,5020001.0,3531.0,54077.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75102252010538,54.0,2006.0,4.0,79.0,766.0,38.602118,-81.771336,5401.0,221Ec,5050008.0,4322.0,54079.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75102635010538,54.0,2006.0,4.0,79.0,1371.0,38.527586,-81.980912,5401.0,221Ec,5050008.0,4323.0,54079.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75103107010538,54.0,2006.0,3.0,81.0,855.0,37.749954,-81.075923,5401.0,M221Cb,5050004.0,3797.0,54081.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75103970010538,54.0,2006.0,3.0,81.0,787.0,37.679555,-81.213257,5401.0,M221Cb,5070101.0,3797.0,54081.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75104201010538,54.0,2006.0,3.0,81.0,194.0,37.814454,-81.174737,5401.0,M221Cb,5050004.0,3927.0,54081.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75105718010538,54.0,2006.0,2.0,83.0,796.0,38.944152,-79.452695,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75107954010538,54.0,2006.0,4.0,85.0,347.0,39.103541,-80.982428,5402.0,221Ea,5030203.0,4053.0,54085.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75108343010538,54.0,2006.0,4.0,87.0,1427.0,38.668877,-81.264479,5401.0,221Ea,5050008.0,4055.0,54087.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75108978010538,54.0,2006.0,4.0,87.0,3427.0,38.692454,-81.403454,5401.0,221Ea,5050008.0,4188.0,54087.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75108128010538,54.0,2006.0,4.0,87.0,137.0,38.847601,-81.46625,5401.0,221Ec,5030203.0,4187.0,54087.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75109363010538,54.0,2006.0,3.0,89.0,1253.0,37.644376,-80.940647,5401.0,M221Be,5050004.0,3797.0,54089.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75109051010538,54.0,2006.0,3.0,89.0,1208.0,37.810947,-80.854591,5401.0,M221Cb,5050004.0,3667.0,54089.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75109573010538,54.0,2006.0,2.0,91.0,252.0,39.396032,-79.908732,5402.0,M221Bb,5020001.0,3660.0,54091.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75110220010538,54.0,2006.0,2.0,93.0,1397.0,39.227409,-79.671844,5402.0,M221Bb,5020004.0,3531.0,54093.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75110063010538,54.0,2006.0,2.0,93.0,1830.0,39.175211,-79.463011,5402.0,M221Ba,5020004.0,3404.0,54093.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75110686010538,54.0,2006.0,4.0,95.0,107.0,39.500067,-80.866651,5402.0,221Ea,5030201.0,4052.0,54095.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75118742010538,54.0,2006.0,2.0,1.0,1350.0,39.183517,-79.963215,5402.0,M221Bb,5020001.0,3660.0,54001.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
75113596010538,54.0,2006.0,2.0,101.0,1896.0,38.506461,-80.323162,5401.0,M221Bb,5050007.0,3663.0,54101.0,,2026-07-06 08:27:14,,,NE,921,9,21,,,
