CN,INVYR,STATECD,COUNTYCD,O3PLOT,FIELD_ID,SPLIT_PLOTID,GROUND_LOC_CD,MEASYEAR,BIOSPCD,AMNT_MAX,AMNT_MIN,AMNT_MEAN,SVRTY_MAX,SVRTY_MIN,SVRTY_MEAN,PLANT_INJ_CNT,PLANT_EVAL_CNT,PLANT_RATIO,BIOSPCD_SUM,BIOSPCD_INDEX,ELEV,PLTSIZE,ASPECT,TERRPOS,SOILDPTH,SOILDRN,PLOTWET,PLTDSTRB,CREATED_DATE,MODIFIED_DATE
234058683010661,2008,54,31,5341.0,534,1,2,2008,365.0,0.16,0.16,0.16,0.16,0.16,0.16,1.0,30.0,0.03333333,0.0256,0.00085333,980,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:12,2010-09-21 13:23:48
234058684010661,2008,54,31,5341.0,534,1,2,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,980,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:12,2010-09-21 13:23:48
234058685010661,2008,54,31,5341.0,534,1,2,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,980,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:12,2010-09-21 13:23:48
234058289010661,2008,54,31,13651.0,1365,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,846,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:03:18,
234058290010661,2008,54,31,13651.0,1365,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,846,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:03:19,
234058293010661,2008,54,31,13651.0,1365,1,1,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,846,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:03:20,
234058083010661,2008,54,41,13521.0,1352,1,1,2008,365.0,0.16,0.035,0.085,0.035,0.035,0.035,5.0,30.0,0.16666667,0.002975,0.00049583,1122,1.0,0,3.0,1.0,3.0,,0.0,2010-09-20 12:02:18,
234058084010661,2008,54,41,13521.0,1352,1,1,2008,366.0,0.035,0.035,0.035,0.63,0.16,0.395,2.0,30.0,0.06666667,0.013825,0.00092167,1122,1.0,0,3.0,1.0,3.0,,0.0,2010-09-20 12:02:18,
234058085010661,2008,54,41,13521.0,1352,1,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1122,1.0,0,3.0,1.0,3.0,,0.0,2010-09-20 12:02:19,
234058086010661,2008,54,41,13521.0,1352,1,1,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1122,1.0,0,3.0,1.0,3.0,,0.0,2010-09-20 12:02:19,
234058744010661,2008,54,41,14241.0,1424,1,1,2008,364.0,0.88,0.88,0.88,0.63,0.38,0.54666667,3.0,30.0,0.1,0.48106667,0.04810667,1120,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:05:29,
234058745010661,2008,54,41,14241.0,1424,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:05:29,
234058746010661,2008,54,41,14241.0,1424,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1120,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:05:29,
234058159010661,2008,54,45,1741.0,174,1,2,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,988,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:02:41,2010-09-21 13:23:49
234058160010661,2008,54,45,1741.0,174,1,2,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,988,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:02:41,2010-09-21 13:23:49
234058161010661,2008,54,45,1741.0,174,1,2,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,988,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:02:42,2010-09-21 13:23:49
234058163010661,2008,54,45,1741.0,174,1,2,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,988,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:02:42,2010-09-21 13:23:49
234058137010661,2008,54,55,51.0,5,1,2,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2755,1.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:02:34,2010-09-21 13:23:49
234058138010661,2008,54,55,51.0,5,1,2,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2755,1.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:02:35,2010-09-21 13:23:49
234058140010661,2008,54,55,51.0,5,1,2,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2755,1.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:02:35,2010-09-21 13:23:49
234058143010661,2008,54,55,51.0,5,1,2,2008,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2755,1.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:02:36,2010-09-21 13:23:49
234058750010661,2008,54,61,811.0,81,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1094,2.0,333,3.0,1.0,1.0,,0.0,2010-09-20 12:05:30,
234058751010661,2008,54,61,811.0,81,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1094,2.0,333,3.0,1.0,1.0,,0.0,2010-09-20 12:05:31,
234058752010661,2008,54,61,811.0,81,1,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1094,2.0,333,3.0,1.0,1.0,,0.0,2010-09-20 12:05:31,
234058726010661,2008,54,61,8351.0,835,1,1,2008,365.0,0.16,0.16,0.16,0.035,0.035,0.035,1.0,30.0,0.03333333,0.0056,0.00018667,2549,2.0,300,1.0,2.0,1.0,,0.0,2010-09-20 12:05:24,
234058727010661,2008,54,61,8351.0,835,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2549,2.0,300,1.0,2.0,1.0,,0.0,2010-09-20 12:05:24,
234058728010661,2008,54,61,8351.0,835,1,1,2008,762.0,0.88,0.16,0.50111111,0.38,0.035,0.16722222,9.0,30.0,0.3,0.10736667,0.03221,2549,2.0,300,1.0,2.0,1.0,,0.0,2010-09-20 12:05:24,
234058688010661,2008,54,65,521.0,52,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,878,2.0,350,1.0,1.0,1.0,,0.0,2010-09-20 12:05:13,
234058689010661,2008,54,65,521.0,52,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,878,2.0,350,1.0,1.0,1.0,,0.0,2010-09-20 12:05:13,
234058691010661,2008,54,65,521.0,52,1,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,878,2.0,350,1.0,1.0,1.0,,0.0,2010-09-20 12:05:14,
234058342010661,2008,54,67,3711.0,371,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1945,1.0,23,3.0,1.0,1.0,,0.0,2010-09-20 12:03:34,
234058343010661,2008,54,67,3711.0,371,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1945,1.0,23,3.0,1.0,1.0,,0.0,2010-09-20 12:03:34,
234058344010661,2008,54,67,3711.0,371,1,1,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1945,1.0,23,3.0,1.0,1.0,,0.0,2010-09-20 12:03:34,
234058345010661,2008,54,67,3711.0,371,1,1,2008,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1945,1.0,23,3.0,1.0,1.0,,0.0,2010-09-20 12:03:35,
234058346010661,2008,54,67,3711.0,371,1,1,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1945,1.0,23,3.0,1.0,1.0,,0.0,2010-09-20 12:03:35,
234058295010661,2008,54,75,3361.0,336,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4108,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:03:20,
234058296010661,2008,54,75,3361.0,336,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4108,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:03:21,
234058297010661,2008,54,75,3361.0,336,1,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4108,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:03:21,
234058301010661,2008,54,75,3362.0,336,2,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3824,2.0,360,1.0,1.0,1.0,,0.0,2010-09-20 12:03:22,
234058302010661,2008,54,75,3362.0,336,2,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3824,2.0,360,1.0,1.0,1.0,,0.0,2010-09-20 12:03:22,
234058305010661,2008,54,83,3671.0,367,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1958,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:23,
234058306010661,2008,54,83,3671.0,367,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1958,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:23,
234058307010661,2008,54,83,3671.0,367,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1958,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:24,
234058308010661,2008,54,83,3671.0,367,1,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1958,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:24,
234058327010661,2008,54,83,13951.0,1395,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2824,1.0,300,3.0,1.0,1.0,,0.0,2010-09-20 12:03:29,
234058328010661,2008,54,83,13951.0,1395,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2824,1.0,300,3.0,1.0,1.0,,0.0,2010-09-20 12:03:30,
234058330010661,2008,54,83,13951.0,1395,1,1,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2824,1.0,300,3.0,1.0,1.0,,0.0,2010-09-20 12:03:30,
234058332010661,2008,54,83,13951.0,1395,1,1,2008,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2824,1.0,300,3.0,1.0,1.0,,0.0,2010-09-20 12:03:31,
234058335010661,2008,54,83,13952.0,1395,2,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2606,2.0,155,3.0,1.0,1.0,,0.0,2010-09-20 12:03:32,
234058336010661,2008,54,83,13952.0,1395,2,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2606,2.0,155,3.0,1.0,1.0,,0.0,2010-09-20 12:03:32,
234058762010661,2008,54,85,5651.0,565,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,812,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:05:34,
234058763010661,2008,54,85,5651.0,565,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,812,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:05:34,
234058764010661,2008,54,85,5651.0,565,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,812,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:05:35,
234058766010661,2008,54,85,5651.0,565,1,1,2008,762.0,0.16,0.16,0.16,0.16,0.16,0.16,4.0,30.0,0.13333333,0.0256,0.00341333,812,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:05:35,
234058767010661,2008,54,85,5651.0,565,1,1,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,812,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:05:36,
234058356010661,2008,54,87,6961.0,696,1,2,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,644,1.0,244,3.0,2.0,1.0,,0.0,2010-09-20 12:03:38,2010-09-21 13:23:49
234058357010661,2008,54,87,6961.0,696,1,2,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,644,1.0,244,3.0,2.0,1.0,,0.0,2010-09-20 12:03:38,2010-09-21 13:23:49
234058359010661,2008,54,87,6961.0,696,1,2,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,644,1.0,244,3.0,2.0,1.0,,0.0,2010-09-20 12:03:39,2010-09-21 13:23:48
234058737010661,2008,54,91,6911.0,691,1,1,2008,365.0,0.16,0.16,0.16,0.16,0.16,0.16,1.0,4.0,0.25,0.0256,0.0064,1247,2.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:27,
234058739010661,2008,54,91,6911.0,691,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1247,2.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:27,
234058740010661,2008,54,91,6911.0,691,1,1,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1247,2.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:05:28,
234058700010661,2008,54,93,4281.0,428,1,2,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3112,1.0,0,5.0,2.0,1.0,,0.0,2010-09-20 12:05:17,2010-09-21 13:23:48
234058702010661,2008,54,93,4281.0,428,1,2,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3112,1.0,0,5.0,2.0,1.0,,0.0,2010-09-20 12:05:17,2010-09-21 13:23:48
234058706010661,2008,54,93,4282.0,428,2,2,2008,366.0,0.88,0.035,0.32,0.16,0.035,0.0975,10.0,30.0,0.33333333,0.041575,0.01385833,3188,2.0,0,5.0,2.0,2.0,,0.0,2010-09-20 12:05:18,2010-09-21 13:23:48
234058774010661,2008,54,95,13001.0,1300,1,1,2008,365.0,0.16,0.16,0.16,0.16,0.16,0.16,1.0,30.0,0.03333333,0.0256,0.00085333,1198,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:05:37,
234058775010661,2008,54,95,13001.0,1300,1,1,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1198,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:05:38,
234058776010661,2008,54,95,13001.0,1300,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1198,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:05:38,
234058777010661,2008,54,95,13001.0,1300,1,1,2008,762.0,0.38,0.38,0.38,0.16,0.16,0.16,1.0,24.0,0.04166667,0.0608,0.00253333,1198,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:05:38,
234058778010661,2008,54,95,13001.0,1300,1,1,2008,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1198,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:05:39,
234058782010661,2008,54,95,13002.0,1300,2,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1213,1.0,53,1.0,1.0,1.0,,0.0,2010-09-20 12:05:40,
234058783010661,2008,54,95,13002.0,1300,2,1,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1213,1.0,53,1.0,1.0,1.0,,0.0,2010-09-20 12:05:40,
234058078010661,2008,54,99,15581.0,1558,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,692,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:02:16,
234058079010661,2008,54,99,15581.0,1558,1,1,2008,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,692,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:02:17,
234058080010661,2008,54,99,15581.0,1558,1,1,2008,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,692,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:02:17,
234058081010661,2008,54,99,15581.0,1558,1,1,2008,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,692,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:02:18,
234058312010661,2008,54,101,13731.0,1373,1,2,2008,365.0,0.16,0.035,0.07666667,0.16,0.16,0.16,3.0,32.0,0.09375,0.01226667,0.00115,2274,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:25,2010-09-21 13:23:49
234058313010661,2008,54,101,13731.0,1373,1,2,2008,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2274,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:25,2010-09-21 13:23:49
234058315010661,2008,54,101,13731.0,1373,1,2,2008,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2274,1.0,0,5.0,1.0,2.0,,0.0,2010-09-20 12:03:26,2010-09-21 13:23:49
234058152010661,2008,54,109,15391.0,1539,1,1,2008,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1541,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:02:39,
234058153010661,2008,54,109,15391.0,1539,1,1,2008,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1541,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:02:39,
234058155010661,2008,54,109,15391.0,1539,1,1,2008,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1541,2.0,159,3.0,1.0,1.0,,0.0,2010-09-20 12:02:40,
234061833010661,2009,54,3,521.0,52,1,2,2009,366.0,0.035,0.035,0.035,0.16,0.16,0.16,1.0,30.0,0.03333333,0.0056,0.00018667,1606,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:36:17,2010-09-21 13:23:44
234061834010661,2009,54,3,521.0,52,1,2,2009,915.0,0.16,0.16,0.16,0.16,0.16,0.16,1.0,30.0,0.03333333,0.0256,0.00085333,1606,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:36:17,2010-09-21 13:23:44
234061835010661,2009,54,3,521.0,52,1,2,2009,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1606,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:36:18,2010-09-21 13:23:44
234061488010661,2009,54,5,251.0,25,1,1,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,806,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:34:37,
234061489010661,2009,54,5,251.0,25,1,1,2009,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,806,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:34:37,
234061491010661,2009,54,5,251.0,25,1,1,2009,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,806,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:34:38,
234061492010661,2009,54,5,251.0,25,1,1,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,806,1.0,0,3.0,1.0,1.0,,0.0,2010-09-20 12:34:38,
234061470010661,2009,54,7,8631.0,863,1,2,2009,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1283,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:34:32,2010-09-21 13:23:46
234061473010661,2009,54,7,8631.0,863,1,2,2009,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1283,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:34:33,2010-09-21 13:23:46
234061474010661,2009,54,7,8631.0,863,1,2,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1283,2.0,0,1.0,1.0,1.0,,0.0,2010-09-20 12:34:33,2010-09-21 13:23:46
234061511010661,2009,54,11,8452.0,845,2,2,2009,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,633,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:44,2010-09-21 13:23:46
234061513010661,2009,54,11,8452.0,845,2,2,2009,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,633,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:45,2010-09-21 13:23:46
234061522010661,2009,54,11,12261.0,1226,1,1,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,592,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:47,
234061523010661,2009,54,11,12261.0,1226,1,1,2009,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,592,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:47,
234061524010661,2009,54,11,12261.0,1226,1,1,2009,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,592,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:48,
234061525010661,2009,54,11,12261.0,1226,1,1,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,592,1.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:34:48,
234061326010661,2009,54,19,12431.0,1243,1,2,2009,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1907,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:33:50,2010-09-21 13:23:49
234061327010661,2009,54,19,12431.0,1243,1,2,2009,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1907,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:33:50,2010-09-21 13:23:49
234061328010661,2009,54,19,12431.0,1243,1,2,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1907,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:33:50,2010-09-21 13:23:49
234061329010661,2009,54,19,12431.0,1243,1,2,2009,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1907,2.0,0,4.0,1.0,1.0,,0.0,2010-09-20 12:33:51,2010-09-21 13:23:49
234061307010661,2009,54,25,8201.0,820,1,1,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3039,1.0,218,1.0,1.0,1.0,,0.0,2010-09-20 12:33:44,
234061308010661,2009,54,25,8201.0,820,1,1,2009,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3039,1.0,218,1.0,1.0,1.0,,0.0,2010-09-20 12:33:45,
234061309010661,2009,54,25,8201.0,820,1,1,2009,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3039,1.0,218,1.0,1.0,1.0,,0.0,2010-09-20 12:33:45,
234061310010661,2009,54,25,8201.0,820,1,1,2009,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3039,1.0,218,1.0,1.0,1.0,,0.0,2010-09-20 12:33:45,
234061311010661,2009,54,25,8201.0,820,1,1,2009,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3039,1.0,218,1.0,1.0,1.0,,0.0,2010-09-20 12:33:46,
234061827010661,2009,54,31,5341.0,534,1,2,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,964,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:36:15,2010-09-21 13:23:44
234061829010661,2009,54,31,5341.0,534,1,2,2009,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,964,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:36:16,2010-09-21 13:23:44
234061830010661,2009,54,31,5341.0,534,1,2,2009,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,964,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:36:16,2010-09-21 13:23:44
234061831010661,2009,54,31,5341.0,534,1,2,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,964,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:36:17,2010-09-21 13:23:44
234061439010661,2009,54,31,13651.0,1365,1,1,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,842,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:34:23,
234061440010661,2009,54,31,13651.0,1365,1,1,2009,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,842,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:34:23,
234061443010661,2009,54,31,13651.0,1365,1,1,2009,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,842,1.0,0,5.0,1.0,1.0,,0.0,2010-09-20 12:34:24,
234061875010661,2009,54,33,14241.0,1424,1,2,2009,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1162,1.0,290,3.0,1.0,1.0,,0.0,2010-09-20 12:36:29,2010-09-21 13:23:44
