CN,PLT_CN,VVT_CN,VSB_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,QUADRAT,CONDID,QUADRAT_STATUS,QUADRAT_STATUS_PRE2004,TRAMPLING,CREATED_DATE,MODIFIED_DATE
236067425010661,145007503010661,236067434010661,236067432010661,2009,54,55,2278,3,2,1,1,,1,2010-11-05 10:21:20,
236067426010661,145007503010661,236067434010661,236067432010661,2009,54,55,2278,3,3,1,1,,1,2010-11-05 10:21:20,
236067427010661,145007503010661,236067434010661,236067433010661,2009,54,55,2278,4,1,1,1,,1,2010-11-05 10:21:20,
236067428010661,145007503010661,236067434010661,236067433010661,2009,54,55,2278,4,2,1,1,,1,2010-11-05 10:21:20,
236067429010661,145007503010661,236067434010661,236067433010661,2009,54,55,2278,4,3,1,1,,1,2010-11-05 10:21:20,
236067624010661,145008093010661,236067640010661,236067636010661,2009,54,59,257,1,1,1,1,,1,2010-11-05 10:21:20,
236067625010661,145008093010661,236067640010661,236067636010661,2009,54,59,257,1,2,1,1,,1,2010-11-05 10:21:20,
236067626010661,145008093010661,236067640010661,236067636010661,2009,54,59,257,1,3,1,1,,1,2010-11-05 10:21:20,
236067627010661,145008093010661,236067640010661,236067637010661,2009,54,59,257,2,1,1,1,,1,2010-11-05 10:21:20,
236067628010661,145008093010661,236067640010661,236067637010661,2009,54,59,257,2,2,1,1,,2,2010-11-05 10:21:20,
236067629010661,145008093010661,236067640010661,236067637010661,2009,54,59,257,2,3,1,1,,2,2010-11-05 10:21:20,
236067630010661,145008093010661,236067640010661,236067638010661,2009,54,59,257,3,1,1,1,,1,2010-11-05 10:21:20,
236067631010661,145008093010661,236067640010661,236067638010661,2009,54,59,257,3,2,1,1,,1,2010-11-05 10:21:20,
236067632010661,145008093010661,236067640010661,236067638010661,2009,54,59,257,3,3,1,1,,1,2010-11-05 10:21:20,
236067633010661,145008093010661,236067640010661,236067639010661,2009,54,59,257,4,1,2,1,,1,2010-11-05 10:21:20,
236067634010661,145008093010661,236067640010661,236067639010661,2009,54,59,257,4,2,2,1,,1,2010-11-05 10:21:20,
236067635010661,145008093010661,236067640010661,236067639010661,2009,54,59,257,4,3,2,1,,1,2010-11-05 10:21:20,
236068666010661,145007449010661,236068682010661,236068678010661,2009,54,61,2189,1,1,1,1,,1,2010-11-05 10:21:21,
236068667010661,145007449010661,236068682010661,236068678010661,2009,54,61,2189,1,2,1,1,,1,2010-11-05 10:21:21,
236068668010661,145007449010661,236068682010661,236068678010661,2009,54,61,2189,1,3,1,1,,1,2010-11-05 10:21:21,
236068669010661,145007449010661,236068682010661,236068679010661,2009,54,61,2189,2,1,1,1,,1,2010-11-05 10:21:21,
236068670010661,145007449010661,236068682010661,236068679010661,2009,54,61,2189,2,2,1,1,,1,2010-11-05 10:21:21,
236068671010661,145007449010661,236068682010661,236068679010661,2009,54,61,2189,2,3,1,1,,1,2010-11-05 10:21:21,
236068672010661,145007449010661,236068682010661,236068680010661,2009,54,61,2189,3,1,1,1,,1,2010-11-05 10:21:21,
236068673010661,145007449010661,236068682010661,236068680010661,2009,54,61,2189,3,2,1,1,,1,2010-11-05 10:21:21,
236068674010661,145007449010661,236068682010661,236068680010661,2009,54,61,2189,3,3,1,1,,1,2010-11-05 10:21:21,
236068675010661,145007449010661,236068682010661,236068681010661,2009,54,61,2189,4,1,1,1,,1,2010-11-05 10:21:21,
236068676010661,145007449010661,236068682010661,236068681010661,2009,54,61,2189,4,2,1,1,,2,2010-11-05 10:21:21,
236068677010661,145007449010661,236068682010661,236068681010661,2009,54,61,2189,4,3,1,1,,1,2010-11-05 10:21:21,
236064633010661,145007171010661,236064649010661,236064645010661,2009,54,65,623,1,1,1,1,,1,2010-11-05 10:21:21,
236064634010661,145007171010661,236064649010661,236064645010661,2009,54,65,623,1,2,2,2,,,2010-11-05 10:21:21,
236064635010661,145007171010661,236064649010661,236064645010661,2009,54,65,623,1,3,1,1,,1,2010-11-05 10:21:21,
236064636010661,145007171010661,236064649010661,236064646010661,2009,54,65,623,2,1,1,1,,2,2010-11-05 10:21:21,
236064637010661,145007171010661,236064649010661,236064646010661,2009,54,65,623,2,2,1,1,,1,2010-11-05 10:21:21,
236064638010661,145007171010661,236064649010661,236064646010661,2009,54,65,623,2,3,1,1,,2,2010-11-05 10:21:21,
236064639010661,145007171010661,236064649010661,236064647010661,2009,54,65,623,3,1,3,1,,1,2010-11-05 10:21:21,
236064640010661,145007171010661,236064649010661,236064647010661,2009,54,65,623,3,2,3,1,,1,2010-11-05 10:21:21,
236064641010661,145007171010661,236064649010661,236064647010661,2009,54,65,623,3,3,3,1,,1,2010-11-05 10:21:21,
236064642010661,145007171010661,236064649010661,236064648010661,2009,54,65,623,4,1,1,1,,1,2010-11-05 10:21:21,
236064643010661,145007171010661,236064649010661,236064648010661,2009,54,65,623,4,2,1,1,,1,2010-11-05 10:21:21,
236064644010661,145007171010661,236064649010661,236064648010661,2009,54,65,623,4,3,1,1,,1,2010-11-05 10:21:21,
236067838010661,145007703010661,236067854010661,236067850010661,2009,54,67,2152,1,1,1,1,,1,2010-11-05 10:21:21,
236067839010661,145007703010661,236067854010661,236067850010661,2009,54,67,2152,1,2,1,1,,1,2010-11-05 10:21:21,
236067840010661,145007703010661,236067854010661,236067850010661,2009,54,67,2152,1,3,1,3,,1,2010-11-05 10:21:21,
236067841010661,145007703010661,236067854010661,236067851010661,2009,54,67,2152,2,1,1,1,,1,2010-11-05 10:21:21,
236067842010661,145007703010661,236067854010661,236067851010661,2009,54,67,2152,2,2,1,1,,1,2010-11-05 10:21:21,
236067843010661,145007703010661,236067854010661,236067851010661,2009,54,67,2152,2,3,1,1,,1,2010-11-05 10:21:21,
236067844010661,145007703010661,236067854010661,236067852010661,2009,54,67,2152,3,1,2,1,,1,2010-11-05 10:21:21,
236067845010661,145007703010661,236067854010661,236067852010661,2009,54,67,2152,3,2,2,1,,1,2010-11-05 10:21:21,
236067846010661,145007703010661,236067854010661,236067852010661,2009,54,67,2152,3,3,2,1,,1,2010-11-05 10:21:21,
236067847010661,145007703010661,236067854010661,236067853010661,2009,54,67,2152,4,1,1,1,,3,2010-11-05 10:21:21,
236067848010661,145007703010661,236067854010661,236067853010661,2009,54,67,2152,4,2,1,1,,1,2010-11-05 10:21:21,
236067849010661,145007703010661,236067854010661,236067853010661,2009,54,67,2152,4,3,1,1,,1,2010-11-05 10:21:21,
236064840010661,145007335010661,236064856010661,236064852010661,2009,54,75,1492,1,1,1,1,,1,2010-11-05 10:21:22,
236064841010661,145007335010661,236064856010661,236064852010661,2009,54,75,1492,1,2,1,1,,1,2010-11-05 10:21:22,
236064842010661,145007335010661,236064856010661,236064852010661,2009,54,75,1492,1,3,1,1,,1,2010-11-05 10:21:22,
236064843010661,145007335010661,236064856010661,236064853010661,2009,54,75,1492,2,1,1,1,,1,2010-11-05 10:21:22,
236064844010661,145007335010661,236064856010661,236064853010661,2009,54,75,1492,2,2,1,1,,1,2010-11-05 10:21:22,
236064845010661,145007335010661,236064856010661,236064853010661,2009,54,75,1492,2,3,1,1,,1,2010-11-05 10:21:22,
236064846010661,145007335010661,236064856010661,236064854010661,2009,54,75,1492,3,1,1,1,,1,2010-11-05 10:21:22,
236064847010661,145007335010661,236064856010661,236064854010661,2009,54,75,1492,3,2,1,1,,1,2010-11-05 10:21:22,
236064848010661,145007335010661,236064856010661,236064854010661,2009,54,75,1492,3,3,1,1,,1,2010-11-05 10:21:22,
236064849010661,145007335010661,236064856010661,236064855010661,2009,54,75,1492,4,1,1,1,,1,2010-11-05 10:21:22,
236064850010661,145007335010661,236064856010661,236064855010661,2009,54,75,1492,4,2,1,1,,1,2010-11-05 10:21:22,
236064851010661,145007335010661,236064856010661,236064855010661,2009,54,75,1492,4,3,1,1,,1,2010-11-05 10:21:22,
236065051010661,145008043010661,236065067010661,236065063010661,2009,54,77,1290,1,1,1,1,,1,2010-11-05 10:21:22,
236065052010661,145008043010661,236065067010661,236065063010661,2009,54,77,1290,1,2,1,1,,1,2010-11-05 10:21:22,
236065053010661,145008043010661,236065067010661,236065063010661,2009,54,77,1290,1,3,1,1,,1,2010-11-05 10:21:22,
236065054010661,145008043010661,236065067010661,236065064010661,2009,54,77,1290,2,1,1,1,,1,2010-11-05 10:21:22,
236065055010661,145008043010661,236065067010661,236065064010661,2009,54,77,1290,2,2,1,1,,1,2010-11-05 10:21:22,
236065056010661,145008043010661,236065067010661,236065064010661,2009,54,77,1290,2,3,1,1,,1,2010-11-05 10:21:22,
236065057010661,145008043010661,236065067010661,236065065010661,2009,54,77,1290,3,1,1,1,,1,2010-11-05 10:21:22,
236065058010661,145008043010661,236065067010661,236065065010661,2009,54,77,1290,3,2,1,1,,1,2010-11-05 10:21:22,
236065059010661,145008043010661,236065067010661,236065065010661,2009,54,77,1290,3,3,1,1,,1,2010-11-05 10:21:22,
236065060010661,145008043010661,236065067010661,236065066010661,2009,54,77,1290,4,1,1,1,,1,2010-11-05 10:21:22,
236065061010661,145008043010661,236065067010661,236065066010661,2009,54,77,1290,4,2,1,1,,1,2010-11-05 10:21:22,
236065062010661,145008043010661,236065067010661,236065066010661,2009,54,77,1290,4,3,1,1,,1,2010-11-05 10:21:22,
236068075010661,145007725010661,236068091010661,236068087010661,2009,54,81,1027,1,1,1,1,,3,2010-11-05 10:21:23,
236068076010661,145007725010661,236068091010661,236068087010661,2009,54,81,1027,1,2,1,1,,1,2010-11-05 10:21:23,
236068077010661,145007725010661,236068091010661,236068087010661,2009,54,81,1027,1,3,1,1,,1,2010-11-05 10:21:23,
236068078010661,145007725010661,236068091010661,236068088010661,2009,54,81,1027,2,1,1,1,,1,2010-11-05 10:21:23,
236068079010661,145007725010661,236068091010661,236068088010661,2009,54,81,1027,2,2,1,1,,1,2010-11-05 10:21:23,
236068080010661,145007725010661,236068091010661,236068088010661,2009,54,81,1027,2,3,1,1,,1,2010-11-05 10:21:23,
236068081010661,145007725010661,236068091010661,236068089010661,2009,54,81,1027,3,1,1,1,,1,2010-11-05 10:21:23,
236068082010661,145007725010661,236068091010661,236068089010661,2009,54,81,1027,3,2,1,1,,1,2010-11-05 10:21:23,
236068083010661,145007725010661,236068091010661,236068089010661,2009,54,81,1027,3,3,1,1,,1,2010-11-05 10:21:23,
236068084010661,145007725010661,236068091010661,236068090010661,2009,54,81,1027,4,1,1,1,,1,2010-11-05 10:21:23,
236068085010661,145007725010661,236068091010661,236068090010661,2009,54,81,1027,4,2,1,1,,1,2010-11-05 10:21:23,
236068086010661,145007725010661,236068091010661,236068090010661,2009,54,81,1027,4,3,1,1,,1,2010-11-05 10:21:23,
236065231010661,145007315010661,236065247010661,236065243010661,2009,54,83,1402,1,1,1,1,,1,2010-11-05 10:21:23,
236065232010661,145007315010661,236065247010661,236065243010661,2009,54,83,1402,1,2,1,1,,1,2010-11-05 10:21:23,
236065233010661,145007315010661,236065247010661,236065243010661,2009,54,83,1402,1,3,1,1,,1,2010-11-05 10:21:23,
236065234010661,145007315010661,236065247010661,236065244010661,2009,54,83,1402,2,1,1,1,,1,2010-11-05 10:21:23,
236065235010661,145007315010661,236065247010661,236065244010661,2009,54,83,1402,2,2,1,1,,1,2010-11-05 10:21:23,
236065236010661,145007315010661,236065247010661,236065244010661,2009,54,83,1402,2,3,1,1,,1,2010-11-05 10:21:23,
236065237010661,145007315010661,236065247010661,236065245010661,2009,54,83,1402,3,1,1,1,,1,2010-11-05 10:21:23,
236065238010661,145007315010661,236065247010661,236065245010661,2009,54,83,1402,3,2,1,1,,1,2010-11-05 10:21:23,
236065239010661,145007315010661,236065247010661,236065245010661,2009,54,83,1402,3,3,1,1,,1,2010-11-05 10:21:23,
236065240010661,145007315010661,236065247010661,236065246010661,2009,54,83,1402,4,1,1,1,,1,2010-11-05 10:21:23,
236065241010661,145007315010661,236065247010661,236065246010661,2009,54,83,1402,4,2,1,1,,1,2010-11-05 10:21:23,
236065242010661,145007315010661,236065247010661,236065246010661,2009,54,83,1402,4,3,1,1,,1,2010-11-05 10:21:23,
236065388010661,145007475010661,236065404010661,236065400010661,2009,54,97,2114,1,1,1,1,,1,2010-11-05 10:21:23,
236065389010661,145007475010661,236065404010661,236065400010661,2009,54,97,2114,1,2,1,1,,1,2010-11-05 10:21:24,
236065390010661,145007475010661,236065404010661,236065400010661,2009,54,97,2114,1,3,1,1,,1,2010-11-05 10:21:24,
236065391010661,145007475010661,236065404010661,236065401010661,2009,54,97,2114,2,1,1,1,,1,2010-11-05 10:21:24,
236065392010661,145007475010661,236065404010661,236065401010661,2009,54,97,2114,2,2,1,1,,1,2010-11-05 10:21:24,
236065393010661,145007475010661,236065404010661,236065401010661,2009,54,97,2114,2,3,2,2,,,2010-11-05 10:21:24,
236065394010661,145007475010661,236065404010661,236065402010661,2009,54,97,2114,3,1,2,2,,,2010-11-05 10:21:24,
236065395010661,145007475010661,236065404010661,236065402010661,2009,54,97,2114,3,2,2,2,,,2010-11-05 10:21:24,
236065396010661,145007475010661,236065404010661,236065402010661,2009,54,97,2114,3,3,1,1,,1,2010-11-05 10:21:24,
236065397010661,145007475010661,236065404010661,236065403010661,2009,54,97,2114,4,1,1,1,,1,2010-11-05 10:21:24,
236065398010661,145007475010661,236065404010661,236065403010661,2009,54,97,2114,4,2,1,1,,1,2010-11-05 10:21:24,
236065399010661,145007475010661,236065404010661,236065403010661,2009,54,97,2114,4,3,1,1,,1,2010-11-05 10:21:24,
236068881010661,145008011010661,236068897010661,236068893010661,2009,54,99,1933,1,1,1,1,,1,2010-11-05 10:21:24,
236068882010661,145008011010661,236068897010661,236068893010661,2009,54,99,1933,1,2,1,1,,1,2010-11-05 10:21:24,
236068883010661,145008011010661,236068897010661,236068893010661,2009,54,99,1933,1,3,1,1,,1,2010-11-05 10:21:24,
236068884010661,145008011010661,236068897010661,236068894010661,2009,54,99,1933,2,1,1,1,,1,2010-11-05 10:21:24,
236068885010661,145008011010661,236068897010661,236068894010661,2009,54,99,1933,2,2,1,1,,1,2010-11-05 10:21:24,
236068886010661,145008011010661,236068897010661,236068894010661,2009,54,99,1933,2,3,1,1,,1,2010-11-05 10:21:24,
236068887010661,145008011010661,236068897010661,236068895010661,2009,54,99,1933,3,1,1,1,,1,2010-11-05 10:21:24,
236068888010661,145008011010661,236068897010661,236068895010661,2009,54,99,1933,3,2,1,1,,1,2010-11-05 10:21:24,
236068889010661,145008011010661,236068897010661,236068895010661,2009,54,99,1933,3,3,1,1,,1,2010-11-05 10:21:24,
236068890010661,145008011010661,236068897010661,236068896010661,2009,54,99,1933,4,1,1,1,,1,2010-11-05 10:21:24,
236068891010661,145008011010661,236068897010661,236068896010661,2009,54,99,1933,4,2,1,1,,1,2010-11-05 10:21:24,
236068892010661,145008011010661,236068897010661,236068896010661,2009,54,99,1933,4,3,1,1,,1,2010-11-05 10:21:24,
236065542010661,145008105010661,236065558010661,236065554010661,2009,54,101,2463,1,1,1,1,,1,2010-11-05 10:21:24,
236065543010661,145008105010661,236065558010661,236065554010661,2009,54,101,2463,1,2,1,1,,1,2010-11-05 10:21:24,
236065544010661,145008105010661,236065558010661,236065554010661,2009,54,101,2463,1,3,1,1,,1,2010-11-05 10:21:24,
236065545010661,145008105010661,236065558010661,236065555010661,2009,54,101,2463,2,1,1,1,,1,2010-11-05 10:21:24,
236065546010661,145008105010661,236065558010661,236065555010661,2009,54,101,2463,2,2,1,1,,1,2010-11-05 10:21:24,
236065547010661,145008105010661,236065558010661,236065555010661,2009,54,101,2463,2,3,1,1,,1,2010-11-05 10:21:24,
236065548010661,145008105010661,236065558010661,236065556010661,2009,54,101,2463,3,1,1,1,,1,2010-11-05 10:21:24,
236065549010661,145008105010661,236065558010661,236065556010661,2009,54,101,2463,3,2,1,1,,1,2010-11-05 10:21:24,
236065550010661,145008105010661,236065558010661,236065556010661,2009,54,101,2463,3,3,1,1,,1,2010-11-05 10:21:24,
236065551010661,145008105010661,236065558010661,236065557010661,2009,54,101,2463,4,1,1,1,,1,2010-11-05 10:21:24,
236065552010661,145008105010661,236065558010661,236065557010661,2009,54,101,2463,4,2,1,1,,1,2010-11-05 10:21:24,
236065553010661,145008105010661,236065558010661,236065557010661,2009,54,101,2463,4,3,1,1,,1,2010-11-05 10:21:24,
236069106010661,145007763010661,236069122010661,236069118010661,2009,54,103,380,1,1,1,1,,1,2010-11-05 10:21:25,
236069107010661,145007763010661,236069122010661,236069118010661,2009,54,103,380,1,2,1,1,,1,2010-11-05 10:21:25,
236069108010661,145007763010661,236069122010661,236069118010661,2009,54,103,380,1,3,1,1,,1,2010-11-05 10:21:25,
236069109010661,145007763010661,236069122010661,236069119010661,2009,54,103,380,2,1,1,1,,1,2010-11-05 10:21:25,
236069110010661,145007763010661,236069122010661,236069119010661,2009,54,103,380,2,2,1,1,,1,2010-11-05 10:21:25,
236069111010661,145007763010661,236069122010661,236069119010661,2009,54,103,380,2,3,1,1,,1,2010-11-05 10:21:25,
236069112010661,145007763010661,236069122010661,236069120010661,2009,54,103,380,3,1,1,1,,1,2010-11-05 10:21:25,
236069113010661,145007763010661,236069122010661,236069120010661,2009,54,103,380,3,2,1,1,,1,2010-11-05 10:21:25,
236069114010661,145007763010661,236069122010661,236069120010661,2009,54,103,380,3,3,1,1,,1,2010-11-05 10:21:25,
236069115010661,145007763010661,236069122010661,236069121010661,2009,54,103,380,4,1,1,1,,1,2010-11-05 10:21:25,
236069116010661,145007763010661,236069122010661,236069121010661,2009,54,103,380,4,2,1,1,,1,2010-11-05 10:21:25,
236069117010661,145007763010661,236069122010661,236069121010661,2009,54,103,380,4,3,1,1,,1,2010-11-05 10:21:25,
236069336010661,174547884010661,236069352010661,236069348010661,2009,54,103,3601,1,1,1,1,,1,2010-11-05 10:21:25,
236069337010661,174547884010661,236069352010661,236069348010661,2009,54,103,3601,1,2,1,1,,1,2010-11-05 10:21:25,
236069338010661,174547884010661,236069352010661,236069348010661,2009,54,103,3601,1,3,1,1,,1,2010-11-05 10:21:25,
236069339010661,174547884010661,236069352010661,236069349010661,2009,54,103,3601,2,1,1,1,,1,2010-11-05 10:21:25,
236069340010661,174547884010661,236069352010661,236069349010661,2009,54,103,3601,2,2,1,1,,1,2010-11-05 10:21:25,
236069341010661,174547884010661,236069352010661,236069349010661,2009,54,103,3601,2,3,1,1,,1,2010-11-05 10:21:25,
236069342010661,174547884010661,236069352010661,236069350010661,2009,54,103,3601,3,1,1,1,,1,2010-11-05 10:21:25,
236069343010661,174547884010661,236069352010661,236069350010661,2009,54,103,3601,3,2,1,1,,1,2010-11-05 10:21:25,
236069344010661,174547884010661,236069352010661,236069350010661,2009,54,103,3601,3,3,1,1,,1,2010-11-05 10:21:25,
236069345010661,174547884010661,236069352010661,236069351010661,2009,54,103,3601,4,1,1,1,,1,2010-11-05 10:21:25,
236069346010661,174547884010661,236069352010661,236069351010661,2009,54,103,3601,4,2,1,1,,1,2010-11-05 10:21:25,
236069347010661,174547884010661,236069352010661,236069351010661,2009,54,103,3601,4,3,1,1,,1,2010-11-05 10:21:25,
236069477010661,145007857010661,236069490010661,236069486010661,2009,54,105,1773,1,1,1,1,,1,2010-11-05 10:21:26,
236069478010661,145007857010661,236069490010661,236069486010661,2009,54,105,1773,1,2,2,2,,,2010-11-05 10:21:26,
236069479010661,145007857010661,236069490010661,236069486010661,2009,54,105,1773,1,3,1,1,,1,2010-11-05 10:21:26,
236069480010661,145007857010661,236069490010661,236069487010661,2009,54,105,1773,2,1,1,1,,1,2010-11-05 10:21:26,
236069481010661,145007857010661,236069490010661,236069487010661,2009,54,105,1773,2,2,1,1,,1,2010-11-05 10:21:26,
236069482010661,145007857010661,236069490010661,236069487010661,2009,54,105,1773,2,3,1,1,,1,2010-11-05 10:21:26,
236069483010661,145007857010661,236069490010661,236069489010661,2009,54,105,1773,4,1,2,2,,,2010-11-05 10:21:26,
236069484010661,145007857010661,236069490010661,236069489010661,2009,54,105,1773,4,2,2,2,,,2010-11-05 10:21:26,
236069485010661,145007857010661,236069490010661,236069489010661,2009,54,105,1773,4,3,2,2,,,2010-11-05 10:21:26,
236069703010661,145007939010661,236069719010661,236069715010661,2009,54,107,1633,1,1,1,1,,1,2010-11-05 10:21:26,
236069704010661,145007939010661,236069719010661,236069715010661,2009,54,107,1633,1,2,1,1,,1,2010-11-05 10:21:26,
236069705010661,145007939010661,236069719010661,236069715010661,2009,54,107,1633,1,3,1,1,,1,2010-11-05 10:21:26,
236069706010661,145007939010661,236069719010661,236069716010661,2009,54,107,1633,2,1,1,1,,1,2010-11-05 10:21:26,
236069707010661,145007939010661,236069719010661,236069716010661,2009,54,107,1633,2,2,1,1,,1,2010-11-05 10:21:26,
236069708010661,145007939010661,236069719010661,236069716010661,2009,54,107,1633,2,3,1,1,,1,2010-11-05 10:21:26,
236069709010661,145007939010661,236069719010661,236069717010661,2009,54,107,1633,3,1,1,1,,1,2010-11-05 10:21:26,
236069710010661,145007939010661,236069719010661,236069717010661,2009,54,107,1633,3,2,1,1,,1,2010-11-05 10:21:26,
236069711010661,145007939010661,236069719010661,236069717010661,2009,54,107,1633,3,3,1,1,,1,2010-11-05 10:21:26,
236069712010661,145007939010661,236069719010661,236069718010661,2009,54,107,1633,4,1,1,1,,1,2010-11-05 10:21:26,
236069713010661,145007939010661,236069719010661,236069718010661,2009,54,107,1633,4,2,1,1,,1,2010-11-05 10:21:26,
236069714010661,145007939010661,236069719010661,236069718010661,2009,54,107,1633,4,3,1,1,,1,2010-11-05 10:21:26,
249349089010661,169112647010661,249349105010661,249349101010661,2010,54,1,2429,1,1,1,1,,1,2011-06-06 07:01:36,
249349090010661,169112647010661,249349105010661,249349101010661,2010,54,1,2429,1,2,1,1,,1,2011-06-06 07:01:36,
249349091010661,169112647010661,249349105010661,249349101010661,2010,54,1,2429,1,3,1,1,,1,2011-06-06 07:01:36,
249349092010661,169112647010661,249349105010661,249349102010661,2010,54,1,2429,2,1,1,1,,1,2011-06-06 07:01:36,
249349093010661,169112647010661,249349105010661,249349102010661,2010,54,1,2429,2,2,1,1,,1,2011-06-06 07:01:36,
249349094010661,169112647010661,249349105010661,249349102010661,2010,54,1,2429,2,3,1,1,,1,2011-06-06 07:01:36,
249349095010661,169112647010661,249349105010661,249349103010661,2010,54,1,2429,3,1,1,1,,1,2011-06-06 07:01:36,
249349096010661,169112647010661,249349105010661,249349103010661,2010,54,1,2429,3,2,1,1,,1,2011-06-06 07:01:36,
249349097010661,169112647010661,249349105010661,249349103010661,2010,54,1,2429,3,3,1,1,,1,2011-06-06 07:01:36,
249349098010661,169112647010661,249349105010661,249349104010661,2010,54,1,2429,4,1,1,1,,1,2011-06-06 07:01:36,
249349099010661,169112647010661,249349105010661,249349104010661,2010,54,1,2429,4,2,1,1,,1,2011-06-06 07:01:36,
249349100010661,169112647010661,249349105010661,249349104010661,2010,54,1,2429,4,3,1,1,,1,2011-06-06 07:01:36,
249349272010661,169113105010661,249349288010661,249349284010661,2010,54,5,2402,1,1,1,1,,1,2011-06-06 07:01:37,
249349273010661,169113105010661,249349288010661,249349284010661,2010,54,5,2402,1,2,1,1,,1,2011-06-06 07:01:37,
249349274010661,169113105010661,249349288010661,249349284010661,2010,54,5,2402,1,3,1,1,,1,2011-06-06 07:01:37,
249349275010661,169113105010661,249349288010661,249349285010661,2010,54,5,2402,2,1,1,1,,1,2011-06-06 07:01:37,
249349276010661,169113105010661,249349288010661,249349285010661,2010,54,5,2402,2,2,1,1,,1,2011-06-06 07:01:37,
249349277010661,169113105010661,249349288010661,249349285010661,2010,54,5,2402,2,3,1,1,,1,2011-06-06 07:01:37,
249349278010661,169113105010661,249349288010661,249349286010661,2010,54,5,2402,3,1,1,1,,1,2011-06-06 07:01:37,
249349279010661,169113105010661,249349288010661,249349286010661,2010,54,5,2402,3,2,1,1,,1,2011-06-06 07:01:37,
249349280010661,169113105010661,249349288010661,249349286010661,2010,54,5,2402,3,3,1,1,,1,2011-06-06 07:01:37,
249349281010661,169113105010661,249349288010661,249349287010661,2010,54,5,2402,4,1,1,1,,1,2011-06-06 07:01:37,
249349282010661,169113105010661,249349288010661,249349287010661,2010,54,5,2402,4,2,1,1,,1,2011-06-06 07:01:37,
249349283010661,169113105010661,249349288010661,249349287010661,2010,54,5,2402,4,3,1,1,,1,2011-06-06 07:01:37,
249349417010661,169113285010661,249349433010661,249349429010661,2010,54,15,1378,1,1,1,1,,1,2011-06-06 07:01:37,
249349418010661,169113285010661,249349433010661,249349429010661,2010,54,15,1378,1,2,1,1,,1,2011-06-06 07:01:37,
249349419010661,169113285010661,249349433010661,249349429010661,2010,54,15,1378,1,3,1,1,,1,2011-06-06 07:01:37,
249349420010661,169113285010661,249349433010661,249349430010661,2010,54,15,1378,2,1,1,1,,1,2011-06-06 07:01:37,
249349421010661,169113285010661,249349433010661,249349430010661,2010,54,15,1378,2,2,1,1,,1,2011-06-06 07:01:37,
249349422010661,169113285010661,249349433010661,249349430010661,2010,54,15,1378,2,3,1,1,,1,2011-06-06 07:01:37,
249349423010661,169113285010661,249349433010661,249349431010661,2010,54,15,1378,3,1,1,1,,1,2011-06-06 07:01:37,
249349424010661,169113285010661,249349433010661,249349431010661,2010,54,15,1378,3,2,1,1,,1,2011-06-06 07:01:37,
249349425010661,169113285010661,249349433010661,249349431010661,2010,54,15,1378,3,3,1,1,,1,2011-06-06 07:01:37,
249349426010661,169113285010661,249349433010661,249349432010661,2010,54,15,1378,4,1,1,1,,1,2011-06-06 07:01:37,
249349427010661,169113285010661,249349433010661,249349432010661,2010,54,15,1378,4,2,1,1,,1,2011-06-06 07:01:37,
249349428010661,169113285010661,249349433010661,249349432010661,2010,54,15,1378,4,3,1,1,,1,2011-06-06 07:01:37,
249349630010661,169112775010661,249349646010661,249349642010661,2010,54,19,913,1,1,1,1,,1,2011-06-06 07:01:38,
249349631010661,169112775010661,249349646010661,249349642010661,2010,54,19,913,1,2,1,1,,1,2011-06-06 07:01:38,
249349632010661,169112775010661,249349646010661,249349642010661,2010,54,19,913,1,3,1,1,,1,2011-06-06 07:01:38,
249349633010661,169112775010661,249349646010661,249349643010661,2010,54,19,913,2,1,1,1,,1,2011-06-06 07:01:38,
249349634010661,169112775010661,249349646010661,249349643010661,2010,54,19,913,2,2,1,1,,1,2011-06-06 07:01:38,
249349635010661,169112775010661,249349646010661,249349643010661,2010,54,19,913,2,3,1,1,,1,2011-06-06 07:01:38,
249349636010661,169112775010661,249349646010661,249349644010661,2010,54,19,913,3,1,2,2,,,2011-06-06 07:01:38,
249349637010661,169112775010661,249349646010661,249349644010661,2010,54,19,913,3,2,1,1,,1,2011-06-06 07:01:38,
249349638010661,169112775010661,249349646010661,249349644010661,2010,54,19,913,3,3,2,2,,,2011-06-06 07:01:38,
249349639010661,169112775010661,249349646010661,249349645010661,2010,54,19,913,4,1,1,1,,1,2011-06-06 07:01:38,
249349640010661,169112775010661,249349646010661,249349645010661,2010,54,19,913,4,2,1,1,,1,2011-06-06 07:01:38,
249349641010661,169112775010661,249349646010661,249349645010661,2010,54,19,913,4,3,1,1,,1,2011-06-06 07:01:38,
249349753010661,169112363010661,249349769010661,249349765010661,2010,54,27,602,1,1,1,1,,1,2011-06-06 07:01:39,
249349754010661,169112363010661,249349769010661,249349765010661,2010,54,27,602,1,2,1,1,,1,2011-06-06 07:01:39,
249349755010661,169112363010661,249349769010661,249349765010661,2010,54,27,602,1,3,1,1,,1,2011-06-06 07:01:39,
249349756010661,169112363010661,249349769010661,249349766010661,2010,54,27,602,2,1,1,1,,1,2011-06-06 07:01:39,
249349757010661,169112363010661,249349769010661,249349766010661,2010,54,27,602,2,2,1,1,,1,2011-06-06 07:01:39,
249349758010661,169112363010661,249349769010661,249349766010661,2010,54,27,602,2,3,1,1,,1,2011-06-06 07:01:39,
