CN,PLT_CN,VVT_CN,INVYR,STATECD,COUNTYCD,PLOT,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SPECIMEN_COLLECTED,SPECIMEN_LABEL_NBR,SPECIMEN_NOT_COLLECTED_REASON,SPECIMEN_RESOLVED,CREATED_DATE,MODIFIED_DATE,UPDATED_UNKNOWN_SPECIES_DATE
249349602010661,169112775010661,249349646010661,2010,54,19,913,SIAN3,1,SIAN3,0,,,,2011-06-06 07:01:39,,
249349603010661,169112775010661,249349646010661,2010,54,19,913,SMGL,1,SMGL,0,,,,2011-06-06 07:01:39,,
249349604010661,169112775010661,249349646010661,2010,54,19,913,SMRO,1,SMRO,0,,,,2011-06-06 07:01:39,,
249349605010661,169112775010661,249349646010661,2010,54,19,913,SOBI,1,SOBI,0,,,,2011-06-06 07:01:39,,
249349606010661,169112775010661,249349646010661,2010,54,19,913,SOCA4,1,SOCA4,0,,,,2011-06-06 07:01:39,,
249349607010661,169112775010661,249349646010661,2010,54,19,913,SORU2,1,SORU2,0,,,,2011-06-06 07:01:39,,
249349608010661,169112775010661,249349646010661,2010,54,19,913,SYCO4,1,SYCO4,0,,,,2011-06-06 07:01:39,,
249349609010661,169112775010661,249349646010661,2010,54,19,913,SYLAL7,1,SYLAL7,0,,,,2011-06-06 07:01:39,,
249349610010661,169112775010661,249349646010661,2010,54,19,913,SYLO2,1,SYLO2,0,,,,2011-06-06 07:01:39,,
249349611010661,169112775010661,249349646010661,2010,54,19,913,SYPR6,1,SYPR6,0,,,,2011-06-06 07:01:39,,
249349612010661,169112775010661,249349646010661,2010,54,19,913,SYUN,1,SYUN,0,,,,2011-06-06 07:01:39,,
249349613010661,169112775010661,249349646010661,2010,54,19,913,THNO,1,THNO,0,,,,2011-06-06 07:01:39,,
249349614010661,169112775010661,249349646010661,2010,54,19,913,TORAR,1,TORAR,0,,,,2011-06-06 07:01:39,,
249349615010661,169112775010661,249349646010661,2010,54,19,913,TSCA,1,TSCA,0,,,,2011-06-06 07:01:39,,
249349616010661,169112775010661,249349646010661,2010,54,19,913,UVPE,1,UVPE,0,,,,2011-06-06 07:01:39,,
249349617010661,169112775010661,249349646010661,2010,54,19,913,VAPA4,1,VAPA4,0,,,,2011-06-06 07:01:39,,
249349618010661,169112775010661,249349646010661,2010,54,19,913,VAST,1,VAST,0,,,,2011-06-06 07:01:39,,
249349619010661,169112775010661,249349646010661,2010,54,19,913,VEGIG,1,VEGIG,0,,,,2011-06-06 07:01:39,,
249349620010661,169112775010661,249349646010661,2010,54,19,913,VEOF2,1,VEOF2,0,,,,2011-06-06 07:01:39,,
249349621010661,169112775010661,249349646010661,2010,54,19,913,VESE,1,VESE,0,,,,2011-06-06 07:01:39,,
249349622010661,169112775010661,249349646010661,2010,54,19,913,VIAC,1,VIAC,0,,,,2011-06-06 07:01:39,,
249349623010661,169112775010661,249349646010661,2010,54,19,913,VIAE,1,VIAE,0,,,,2011-06-06 07:01:39,,
249349624010661,169112775010661,249349646010661,2010,54,19,913,VIBL,1,VIBL,0,,,,2011-06-06 07:01:39,,
249349625010661,169112775010661,249349646010661,2010,54,19,913,VIHA2,1,VIHA2,0,,,,2011-06-06 07:01:39,,
249349483010661,169112775010661,249349646010661,2010,54,19,913,VIOLA,2,VIAF2,1,28780.0,,Y,2011-06-06 07:01:39,,2011-02-22 13:10:50
249349626010661,169112775010661,249349646010661,2010,54,19,913,VIOLA,3,VIOLA,0,,10,,2011-06-06 07:01:39,,
249349627010661,169112775010661,249349646010661,2010,54,19,913,VIPA3,1,VIPA18,0,,,,2011-06-06 07:01:39,2012-01-24 13:21:39,
249349628010661,169112775010661,249349646010661,2010,54,19,913,VIPR4,1,VIPR4,0,,,,2011-06-06 07:01:39,,
249349629010661,169112775010661,249349646010661,2010,54,19,913,VIRO2,1,VIRO2,0,,,,2011-06-06 07:01:39,,
249349700010661,169112363010661,249349769010661,2010,54,27,602,2GRAM,4,2GRAM,1,28162.0,,Y,2011-06-06 07:01:39,,2011-01-10 13:39:52
249349702010661,169112363010661,249349769010661,2010,54,27,602,ACRU,1,ACRU,0,,,,2011-06-06 07:01:39,,
249349703010661,169112363010661,249349769010661,2010,54,27,602,AGAL5,1,AGAL5,0,,,,2011-06-06 07:01:39,,
249349704010661,169112363010661,249349769010661,2010,54,27,602,AIAL,1,AIAL,0,,,,2011-06-06 07:01:39,,
249349705010661,169112363010661,249349769010661,2010,54,27,602,ALPE4,1,ALPE4,0,,,,2011-06-06 07:01:39,,
249349706010661,169112363010661,249349769010661,2010,54,27,602,AMAR3,1,AMAR3,0,,,,2011-06-06 07:01:39,,
249349707010661,169112363010661,249349769010661,2010,54,27,602,ANVI2,1,ANVI2,0,,,,2011-06-06 07:01:39,,
249349708010661,169112363010661,249349769010661,2010,54,27,602,BELE,1,BELE,0,,,,2011-06-06 07:01:39,,
249349709010661,169112363010661,249349769010661,2010,54,27,602,BETH,1,BETH,0,,,,2011-06-06 07:01:39,,
249349710010661,169112363010661,249349769010661,2010,54,27,602,CAAL27,1,CATO6,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349711010661,169112363010661,249349769010661,2010,54,27,602,CAGL8,1,CAGL8,0,,,,2011-06-06 07:01:39,,
249349712010661,169112363010661,249349769010661,2010,54,27,602,CAHI6,1,CAHI6,0,,,,2011-06-06 07:01:39,,
249349699010661,169112363010661,249349769010661,2010,54,27,602,CAREX,1,CAREX,1,28155.0,,Y,2011-06-06 07:01:39,,2011-01-10 13:35:24
249349713010661,169112363010661,249349769010661,2010,54,27,602,CASW,1,CASW,0,,,,2011-06-06 07:01:39,,
249349714010661,169112363010661,249349769010661,2010,54,27,602,CHMA3,1,CHMA3,0,,,,2011-06-06 07:01:39,,
249349715010661,169112363010661,249349769010661,2010,54,27,602,COFL2,1,COFL2,0,,,,2011-06-06 07:01:39,,
249349716010661,169112363010661,249349769010661,2010,54,27,602,DASP2,1,DASP2,0,,,,2011-06-06 07:01:39,,
249349717010661,169112363010661,249349769010661,2010,54,27,602,DEPU2,1,DEPU2,0,,,,2011-06-06 07:01:39,,
249349718010661,169112363010661,249349769010661,2010,54,27,602,DICO2,1,DICO2,0,,,,2011-06-06 07:01:39,,
249349719010661,169112363010661,249349769010661,2010,54,27,602,DIDE4,1,DIDE4,0,,,,2011-06-06 07:01:39,,
249349720010661,169112363010661,249349769010661,2010,54,27,602,DIDID,1,DIDID,0,,,,2011-06-06 07:01:39,,
249349721010661,169112363010661,249349769010661,2010,54,27,602,DIVI4,1,DIVI4,0,,,,2011-06-06 07:01:39,,
249349722010661,169112363010661,249349769010661,2010,54,27,602,EPRE2,1,EPRE2,0,,,,2011-06-06 07:01:39,,
249349723010661,169112363010661,249349769010661,2010,54,27,602,ERHI9,1,ERHI12,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349724010661,169112363010661,249349769010661,2010,54,27,602,FRAM2,1,FRAM2,0,,,,2011-06-06 07:01:39,,
249349725010661,169112363010661,249349769010661,2010,54,27,602,GABA,1,GABA,0,,,,2011-06-06 07:01:39,,
249349726010661,169112363010661,249349769010661,2010,54,27,602,GOPU,1,GOPU,0,,,,2011-06-06 07:01:39,,
249349727010661,169112363010661,249349769010661,2010,54,27,602,HYHY,1,HYHY,0,,,,2011-06-06 07:01:39,,
249349728010661,169112363010661,249349769010661,2010,54,27,602,KALA,1,KALA,0,,,,2011-06-06 07:01:39,,
249349729010661,169112363010661,249349769010661,2010,54,27,602,LACTU,1,LACTU,0,,2,,2011-06-06 07:01:39,,
249349730010661,169112363010661,249349769010661,2010,54,27,602,LITU,1,LITU,0,,,,2011-06-06 07:01:39,,
249349731010661,169112363010661,249349769010661,2010,54,27,602,MARAR,1,MARAR,0,,,,2011-06-06 07:01:39,,
249349732010661,169112363010661,249349769010661,2010,54,27,602,MEPI2,1,MEPI2,0,,,,2011-06-06 07:01:39,,
249349733010661,169112363010661,249349769010661,2010,54,27,602,MIVI,1,MIVI,0,,,,2011-06-06 07:01:39,,
249349734010661,169112363010661,249349769010661,2010,54,27,602,MOUN3,1,MOUN3,0,,,,2011-06-06 07:01:39,,
249349735010661,169112363010661,249349769010661,2010,54,27,602,NYSY,1,NYSY,0,,,,2011-06-06 07:01:39,,
249349736010661,169112363010661,249349769010661,2010,54,27,602,PAQU2,1,PAQU2,0,,,,2011-06-06 07:01:39,,
249349737010661,169112363010661,249349769010661,2010,54,27,602,PIRI,1,PIRI,0,,,,2011-06-06 07:01:39,,
249349738010661,169112363010661,249349769010661,2010,54,27,602,PIST,1,PIST,0,,,,2011-06-06 07:01:39,,
249349739010661,169112363010661,249349769010661,2010,54,27,602,PIVI2,1,PIVI2,0,,,,2011-06-06 07:01:39,,
249349740010661,169112363010661,249349769010661,2010,54,27,602,POSI2,1,POSI2,0,,,,2011-06-06 07:01:39,,
249349741010661,169112363010661,249349769010661,2010,54,27,602,PSOBO,1,PSOBO,0,,,,2011-06-06 07:01:39,,
249349742010661,169112363010661,249349769010661,2010,54,27,602,QUAL,1,QUAL,0,,,,2011-06-06 07:01:39,,
249349743010661,169112363010661,249349769010661,2010,54,27,602,QUPR2,1,QUMO4,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349744010661,169112363010661,249349769010661,2010,54,27,602,QURU,1,QURU,0,,,,2011-06-06 07:01:39,,
249349745010661,169112363010661,249349769010661,2010,54,27,602,ROPS,1,ROPS,0,,,,2011-06-06 07:01:39,,
249349701010661,169112363010661,249349769010661,2010,54,27,602,RUBUS,1,RUBUS,1,28163.0,,Y,2011-06-06 07:01:39,,2011-01-10 13:40:10
249349746010661,169112363010661,249349769010661,2010,54,27,602,SAAL5,1,SAAL5,0,,,,2011-06-06 07:01:39,,
249349747010661,169112363010661,249349769010661,2010,54,27,602,SOCA3,1,SOCA3,0,,,,2011-06-06 07:01:39,,
249349748010661,169112363010661,249349769010661,2010,54,27,602,TSCA,1,TSCA,0,,,,2011-06-06 07:01:39,,
249349749010661,169112363010661,249349769010661,2010,54,27,602,ULRU,1,ULRU,0,,,,2011-06-06 07:01:39,,
249349750010661,169112363010661,249349769010661,2010,54,27,602,UVSE,1,UVSE,0,,,,2011-06-06 07:01:39,,
249349698010661,169112363010661,249349769010661,2010,54,27,602,VACCI,2,VACCI,1,28154.0,10,Y,2011-06-06 07:01:39,,2011-01-10 13:35:04
249349751010661,169112363010661,249349769010661,2010,54,27,602,VAPA4,1,VAPA4,0,,,,2011-06-06 07:01:39,,
249349752010661,169112363010661,249349769010661,2010,54,27,602,VIVU,1,VIVU,0,,,,2011-06-06 07:01:39,,
249349808010661,169112739010661,249349964010661,2010,54,33,830,2FORB,1,2FD,1,28465.0,,Y,2011-06-06 07:01:39,,2011-01-10 14:41:58
249349809010661,169112739010661,249349964010661,2010,54,33,830,2GRAM,1,2GRAM,1,28471.0,,Y,2011-06-06 07:01:39,,2011-01-10 14:42:10
249349816010661,169112739010661,249349964010661,2010,54,33,830,2GRAM,4,2GRAM,1,28511.0,,Y,2011-06-06 07:01:39,,2011-01-10 14:43:31
249349897010661,169112739010661,249349964010661,2010,54,33,830,ACMI2,1,ACMI2,0,,,,2011-06-06 07:01:39,,
249349898010661,169112739010661,249349964010661,2010,54,33,830,ACNI5,1,ACNI5,0,,,,2011-06-06 07:01:39,,
249349899010661,169112739010661,249349964010661,2010,54,33,830,ACRU,1,ACRU,0,,,,2011-06-06 07:01:39,,
249349900010661,169112739010661,249349964010661,2010,54,33,830,ACSA3,1,ACSA3,0,,,,2011-06-06 07:01:39,,
249349901010661,169112739010661,249349964010661,2010,54,33,830,ACVI,1,ACVI,0,,,,2011-06-06 07:01:39,,
249349902010661,169112739010661,249349964010661,2010,54,33,830,AGAL5,1,AGAL5,0,,,,2011-06-06 07:01:39,,
249349903010661,169112739010661,249349964010661,2010,54,33,830,AGGI2,1,AGGI2,0,,,,2011-06-06 07:01:39,,
249349904010661,169112739010661,249349964010661,2010,54,33,830,AGPA6,1,AGPA6,0,,,,2011-06-06 07:01:39,,
249349905010661,169112739010661,249349964010661,2010,54,33,830,AIAL,1,AIAL,0,,,,2011-06-06 07:01:39,,
249349813010661,169112739010661,249349964010661,2010,54,33,830,ALLIU,1,ALLIU,1,28497.0,,Y,2011-06-06 07:01:39,,2011-02-22 13:04:16
249349906010661,169112739010661,249349964010661,2010,54,33,830,AMAR2,1,AMAR2,0,,,,2011-06-06 07:01:39,,
249349907010661,169112739010661,249349964010661,2010,54,33,830,AMAR3,1,AMAR3,0,,,,2011-06-06 07:01:39,,
249349908010661,169112739010661,249349964010661,2010,54,33,830,ANOD,1,ANOD,0,,,,2011-06-06 07:01:39,,
249349909010661,169112739010661,249349964010661,2010,54,33,830,APCA,1,APCA,0,,,,2011-06-06 07:01:39,,
249349896010661,169112739010661,249349964010661,2010,54,33,830,ASPL,1,ASPL,0,,,,2011-06-06 07:01:39,,
249349817010661,169112739010661,249349964010661,2010,54,33,830,ASTER,3,ASTER,0,,10,,2011-06-06 07:01:39,,
249349818010661,169112739010661,249349964010661,2010,54,33,830,ASTU,1,ASTU,0,,,,2011-06-06 07:01:39,,
249349819010661,169112739010661,249349964010661,2010,54,33,830,BAVU,1,BAVU,0,,,,2011-06-06 07:01:39,,
249349820010661,169112739010661,249349964010661,2010,54,33,830,BETH,1,BETH,0,,,,2011-06-06 07:01:39,,
249349821010661,169112739010661,249349964010661,2010,54,33,830,BODI2,1,BODI2,0,,,,2011-06-06 07:01:39,,
249349822010661,169112739010661,249349964010661,2010,54,33,830,BOVI,1,BOVI,0,,,,2011-06-06 07:01:39,,
249349823010661,169112739010661,249349964010661,2010,54,33,830,BRSE,1,BRSE,0,,,,2011-06-06 07:01:39,,
249349824010661,169112739010661,249349964010661,2010,54,33,830,CAAL27,1,CATO6,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349825010661,169112739010661,249349964010661,2010,54,33,830,CAAM8,1,CAAM8,0,,,,2011-06-06 07:01:39,,
249349826010661,169112739010661,249349964010661,2010,54,33,830,CACO15,1,CACO15,0,,,,2011-06-06 07:01:39,,
249349827010661,169112739010661,249349964010661,2010,54,33,830,CADI5,1,CADI5,0,,,,2011-06-06 07:01:39,,
249349828010661,169112739010661,249349964010661,2010,54,33,830,CAHI6,1,CAHI6,0,,,,2011-06-06 07:01:39,,
249349829010661,169112739010661,249349964010661,2010,54,33,830,CALA19,1,CALA19,0,,,,2011-06-06 07:01:39,,
249349807010661,169112739010661,249349964010661,2010,54,33,830,CAREX,1,CAREX,1,28462.0,,Y,2011-06-06 07:01:39,,2011-01-10 14:41:34
249349830010661,169112739010661,249349964010661,2010,54,33,830,CAREX,3,CAREX,0,,10,,2011-06-06 07:01:39,,
249349831010661,169112739010661,249349964010661,2010,54,33,830,CARO22,1,CARO22,0,,,,2011-06-06 07:01:39,,
249349832010661,169112739010661,249349964010661,2010,54,33,830,CAST17,1,CAST17,0,,,,2011-06-06 07:01:39,,
249349833010661,169112739010661,249349964010661,2010,54,33,830,CEFOV2,1,CEFOV2,0,,,,2011-06-06 07:01:39,,
249349834010661,169112739010661,249349964010661,2010,54,33,830,CEOC,1,CEOC,0,,,,2011-06-06 07:01:39,,
249349835010661,169112739010661,249349964010661,2010,54,33,830,CEOR7,1,CEOR7,0,,,,2011-06-06 07:01:39,,
249349836010661,169112739010661,249349964010661,2010,54,33,830,CILUC,1,CILUC,0,,,,2011-06-06 07:01:39,,
249349837010661,169112739010661,249349964010661,2010,54,33,830,CLVI5,1,CLVI5,0,,,,2011-06-06 07:01:39,,
249349838010661,169112739010661,249349964010661,2010,54,33,830,CLVU,1,CLVU,0,,,,2011-06-06 07:01:39,,
249349839010661,169112739010661,249349964010661,2010,54,33,830,COFL2,1,COFL2,0,,,,2011-06-06 07:01:39,,
249349805010661,169112739010661,249349964010661,2010,54,33,830,CRATA,1,CRATA,1,28450.0,,Y,2011-06-06 07:01:39,,2011-02-22 13:03:16
249349840010661,169112739010661,249349964010661,2010,54,33,830,CRCA9,1,CRCA9,0,,,,2011-06-06 07:01:39,,
249349841010661,169112739010661,249349964010661,2010,54,33,830,CRCR2,1,CRCR2,0,,,,2011-06-06 07:01:39,,
249349842010661,169112739010661,249349964010661,2010,54,33,830,CYVI,1,CYVI,0,,,,2011-06-06 07:01:39,,
249349843010661,169112739010661,249349964010661,2010,54,33,830,DACA6,1,DACA6,0,,,,2011-06-06 07:01:39,,
249349844010661,169112739010661,249349964010661,2010,54,33,830,DAGL,1,DAGL,0,,,,2011-06-06 07:01:39,,
249349845010661,169112739010661,249349964010661,2010,54,33,830,DASP2,1,DASP2,0,,,,2011-06-06 07:01:39,,
249349846010661,169112739010661,249349964010661,2010,54,33,830,DEPE80,1,DEPE80,0,,,,2011-06-06 07:01:39,,
249349847010661,169112739010661,249349964010661,2010,54,33,830,DIAR,1,DIAR,0,,,,2011-06-06 07:01:39,,
249349848010661,169112739010661,249349964010661,2010,54,33,830,DICL,1,DICL,0,,,,2011-06-06 07:01:39,,
249349849010661,169112739010661,249349964010661,2010,54,33,830,DIME2,1,DIME2,0,,,,2011-06-06 07:01:39,,
249349850010661,169112739010661,249349964010661,2010,54,33,830,DRCA11,1,DRCA11,0,,,,2011-06-06 07:01:39,,
249349851010661,169112739010661,249349964010661,2010,54,33,830,ELCA3,1,ELCA3,0,,,,2011-06-06 07:01:39,,
249349852010661,169112739010661,249349964010661,2010,54,33,830,ELUM,1,ELUM,0,,,,2011-06-06 07:01:39,,
249349853010661,169112739010661,249349964010661,2010,54,33,830,ERAN,1,ERAN,0,,,,2011-06-06 07:01:39,,
249349854010661,169112739010661,249349964010661,2010,54,33,830,ERHI9,1,ERHI12,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349855010661,169112739010661,249349964010661,2010,54,33,830,EUAM7,1,EUAM9,0,,,,2011-06-06 07:01:39,2012-01-24 13:21:39,
249349856010661,169112739010661,249349964010661,2010,54,33,830,FAGR,1,FAGR,0,,,,2011-06-06 07:01:39,,
249349857010661,169112739010661,249349964010661,2010,54,33,830,FESU3,1,FESU3,0,,,,2011-06-06 07:01:39,,
249349858010661,169112739010661,249349964010661,2010,54,33,830,FRAM2,1,FRAM2,0,,,,2011-06-06 07:01:39,,
249349806010661,169112739010661,249349964010661,2010,54,33,830,FRVI,1,FRVE,1,28460.0,,Y,2011-06-06 07:01:39,,2011-02-22 13:03:43
249349859010661,169112739010661,249349964010661,2010,54,33,830,GAMO,1,GAMO,0,,,,2011-06-06 07:01:39,,
249349860010661,169112739010661,249349964010661,2010,54,33,830,GATR3,1,GATR3,0,,,,2011-06-06 07:01:39,,
249349861010661,169112739010661,249349964010661,2010,54,33,830,GECA7,1,GECA7,0,,,,2011-06-06 07:01:39,,
249349862010661,169112739010661,249349964010661,2010,54,33,830,GLHE2,1,GLHE2,0,,,,2011-06-06 07:01:39,,
249349863010661,169112739010661,249349964010661,2010,54,33,830,GLTR,1,GLTR,0,,,,2011-06-06 07:01:39,,
249349864010661,169112739010661,249349964010661,2010,54,33,830,GOPU,1,GOPU,0,,,,2011-06-06 07:01:39,,
249349865010661,169112739010661,249349964010661,2010,54,33,830,HAVI2,1,HAVI2,0,,,,2011-06-06 07:01:39,,
249349866010661,169112739010661,249349964010661,2010,54,33,830,HOLA,1,HOLA,0,,,,2011-06-06 07:01:39,,
249349867010661,169112739010661,249349964010661,2010,54,33,830,HYPU,1,HYPU,0,,,,2011-06-06 07:01:39,,
249349868010661,169112739010661,249349964010661,2010,54,33,830,JUNI,1,JUNI,0,,,,2011-06-06 07:01:39,,
249349869010661,169112739010661,249349964010661,2010,54,33,830,JUTE,1,JUTE,0,,,,2011-06-06 07:01:39,,
249349814010661,169112739010661,249349964010661,2010,54,33,830,LACTU,1,LACTU,1,28498.0,,Y,2011-06-06 07:01:39,,2011-01-10 14:43:01
249349870010661,169112739010661,249349964010661,2010,54,33,830,LEVU,1,LEVU,0,,,,2011-06-06 07:01:39,,
249349871010661,169112739010661,249349964010661,2010,54,33,830,LIBE3,1,LIBE3,0,,,,2011-06-06 07:01:39,,
249349872010661,169112739010661,249349964010661,2010,54,33,830,LITU,1,LITU,0,,,,2011-06-06 07:01:39,,
249349873010661,169112739010661,249349964010661,2010,54,33,830,LIVU,1,LIVU,0,,,,2011-06-06 07:01:39,,
249349874010661,169112739010661,249349964010661,2010,54,33,830,LOAR10,1,SCAR7,0,,,,2011-06-06 07:01:39,2018-12-12 09:55:16,
249349875010661,169112739010661,249349964010661,2010,54,33,830,LOCO6,1,LOCO6,0,,,,2011-06-06 07:01:39,,
249349876010661,169112739010661,249349964010661,2010,54,33,830,LOIN,1,LOIN,0,,,,2011-06-06 07:01:39,,
249349877010661,169112739010661,249349964010661,2010,54,33,830,LOJA,1,LOJA,0,,,,2011-06-06 07:01:39,,
249349878010661,169112739010661,249349964010661,2010,54,33,830,LYDI3,1,LYDI3,0,,,,2011-06-06 07:01:39,,
249349879010661,169112739010661,249349964010661,2010,54,33,830,MIVI,1,MIVI,0,,,,2011-06-06 07:01:39,,
249349880010661,169112739010661,249349964010661,2010,54,33,830,ONSE,1,ONSE,0,,,,2011-06-06 07:01:39,,
249349881010661,169112739010661,249349964010661,2010,54,33,830,OPPU3,1,OPPU3,0,,,,2011-06-06 07:01:39,,
249349882010661,169112739010661,249349964010661,2010,54,33,830,OSCL,1,OSCL,0,,,,2011-06-06 07:01:39,,
249349883010661,169112739010661,249349964010661,2010,54,33,830,OXST,1,OXST,0,,,,2011-06-06 07:01:39,,
249349884010661,169112739010661,249349964010661,2010,54,33,830,PAAN,1,PAAN,0,,,,2011-06-06 07:01:39,,
249349885010661,169112739010661,249349964010661,2010,54,33,830,PAAU3,1,PAAU3,0,,,,2011-06-06 07:01:39,,
249349886010661,169112739010661,249349964010661,2010,54,33,830,PAQU2,1,PAQU2,0,,,,2011-06-06 07:01:39,,
249349887010661,169112739010661,249349964010661,2010,54,33,830,PEDI,1,PEDI,0,,,,2011-06-06 07:01:39,,
249349888010661,169112739010661,249349964010661,2010,54,33,830,PHLE5,1,PHLE5,0,,,,2011-06-06 07:01:39,,
249349889010661,169112739010661,249349964010661,2010,54,33,830,PHPR3,1,PHPR3,0,,,,2011-06-06 07:01:39,,
249349890010661,169112739010661,249349964010661,2010,54,33,830,PIAB,1,PIAB,0,,,,2011-06-06 07:01:39,,
249349891010661,169112739010661,249349964010661,2010,54,33,830,PIPU2,1,PIPU2,0,,,,2011-06-06 07:01:39,,
249349892010661,169112739010661,249349964010661,2010,54,33,830,PLRU,1,PLRU,0,,,,2011-06-06 07:01:40,,
249349893010661,169112739010661,249349964010661,2010,54,33,830,POAC4,1,POAC4,0,,,,2011-06-06 07:01:40,,
249349894010661,169112739010661,249349964010661,2010,54,33,830,POCA49,1,POCE4,0,,,,2011-06-06 07:01:40,2012-01-24 13:21:39,
249349895010661,169112739010661,249349964010661,2010,54,33,830,POCO,1,POCO,0,,,,2011-06-06 07:01:40,,
249349910010661,169112739010661,249349964010661,2010,54,33,830,POSCC,1,POSCC,0,,,,2011-06-06 07:01:40,,
249349911010661,169112739010661,249349964010661,2010,54,33,830,POSI2,1,POSI2,0,,,,2011-06-06 07:01:40,,
249349912010661,169112739010661,249349964010661,2010,54,33,830,POVI2,1,POVI2,0,,,,2011-06-06 07:01:40,,
249349913010661,169112739010661,249349964010661,2010,54,33,830,PRAL3,1,PRAL3,0,,,,2011-06-06 07:01:40,,
249349914010661,169112739010661,249349964010661,2010,54,33,830,PRSE2,1,PRSE2,0,,,,2011-06-06 07:01:40,,
249349915010661,169112739010661,249349964010661,2010,54,33,830,PRVU,1,PRVU,0,,,,2011-06-06 07:01:40,,
249349916010661,169112739010661,249349964010661,2010,54,33,830,PYCO,1,PYCO,0,,,,2011-06-06 07:01:40,,
249349917010661,169112739010661,249349964010661,2010,54,33,830,QURU,1,QURU,0,,,,2011-06-06 07:01:40,,
249349918010661,169112739010661,249349964010661,2010,54,33,830,QUVE,1,QUVE,0,,,,2011-06-06 07:01:40,,
249349919010661,169112739010661,249349964010661,2010,54,33,830,RAAB,1,RAAB,0,,,,2011-06-06 07:01:40,,
249349920010661,169112739010661,249349964010661,2010,54,33,830,ROMU,1,ROMU,0,,,,2011-06-06 07:01:40,,
249349811010661,169112739010661,249349964010661,2010,54,33,830,RUBUS,2,RUPE3,1,28493.0,,Y,2011-06-06 07:01:40,,2011-02-22 13:04:01
249349921010661,169112739010661,249349964010661,2010,54,33,830,RUFL,1,RUFL,0,,,,2011-06-06 07:01:40,,
249349922010661,169112739010661,249349964010661,2010,54,33,830,RUOC,1,RUOC,0,,,,2011-06-06 07:01:40,,
249349923010661,169112739010661,249349964010661,2010,54,33,830,SAAL5,1,SAAL5,0,,,,2011-06-06 07:01:40,,
249349924010661,169112739010661,249349964010661,2010,54,33,830,SACA15,1,SACA15,0,,,,2011-06-06 07:01:40,,
249349925010661,169112739010661,249349964010661,2010,54,33,830,SANIC4,1,SANIC4,0,,,,2011-06-06 07:01:40,,
249349926010661,169112739010661,249349964010661,2010,54,33,830,SIAN3,1,SIAN3,0,,,,2011-06-06 07:01:40,,
249349927010661,169112739010661,249349964010661,2010,54,33,830,SMGL,1,SMGL,0,,,,2011-06-06 07:01:40,,
249349928010661,169112739010661,249349964010661,2010,54,33,830,SMRO,1,SMRO,0,,,,2011-06-06 07:01:40,,
249349929010661,169112739010661,249349964010661,2010,54,33,830,SMTA2,1,SMTA2,0,,,,2011-06-06 07:01:40,,
249349931010661,169112739010661,249349964010661,2010,54,33,830,SOCAS5,1,SOAL6,0,,,,2011-06-06 07:01:40,2012-01-24 13:21:39,
249349933010661,169112739010661,249349964010661,2010,54,33,830,SYCO4,1,SYCO4,0,,,,2011-06-06 07:01:40,,
249349930010661,169112739010661,249349964010661,2010,54,33,830,SOCA6,1,SOCA6,0,,,,2011-06-06 07:01:40,,
249349812010661,169112739010661,249349964010661,2010,54,33,830,SOLID,1,SOLID,1,28494.0,,Y,2011-06-06 07:01:40,,2011-01-10 14:42:47
249349932010661,169112739010661,249349964010661,2010,54,33,830,SORU2,1,SORU2,0,,,,2011-06-06 07:01:40,,
249349934010661,169112739010661,249349964010661,2010,54,33,830,SYLA4,1,SYLA4,0,,,,2011-06-06 07:01:40,,
249349935010661,169112739010661,249349964010661,2010,54,33,830,SYLAL4,1,SYLAL4,0,,,,2011-06-06 07:01:40,,
249349936010661,169112739010661,249349964010661,2010,54,33,830,SYOR,1,SYOR,0,,,,2011-06-06 07:01:40,,
249349937010661,169112739010661,249349964010661,2010,54,33,830,TAOF,1,TAOF,0,,,,2011-06-06 07:01:40,,
249349938010661,169112739010661,249349964010661,2010,54,33,830,TORAR,1,TORAR,0,,,,2011-06-06 07:01:40,,
249349939010661,169112739010661,249349964010661,2010,54,33,830,TRFL2,1,TRFL2,0,,,,2011-06-06 07:01:40,,
249349940010661,169112739010661,249349964010661,2010,54,33,830,TRPR2,1,TRPR2,0,,,,2011-06-06 07:01:40,,
249349941010661,169112739010661,249349964010661,2010,54,33,830,TRRE3,1,TRRE3,0,,,,2011-06-06 07:01:40,,
249349942010661,169112739010661,249349964010661,2010,54,33,830,ULRU,1,ULRU,0,,,,2011-06-06 07:01:40,,
249349810010661,169112739010661,249349964010661,2010,54,33,830,VERNO,1,VERNO,1,28476.0,,Y,2011-06-06 07:01:40,,2011-01-10 14:42:29
249349943010661,169112739010661,249349964010661,2010,54,33,830,VESE,1,VESE,0,,,,2011-06-06 07:01:40,,
249349815010661,169112739010661,249349964010661,2010,54,33,830,VICIA,1,VITE,1,28510.0,,Y,2011-06-06 07:01:40,,2011-02-22 13:04:25
249349944010661,169112739010661,249349964010661,2010,54,33,830,VIPR,1,VIPR,0,,,,2011-06-06 07:01:40,,
