CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
1841446907290487,1287838443290487,2024,54,27,370,4,45,2.0,,1,,9.4,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
1841446903290487,1287838443290487,2024,54,27,370,3,135,1.0,,1,,2.5,998.0,4,12,,,,,,,,,0.818125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,1,1,,,1,277.95209138125,277.95209138125,277.95209138125,3787.975573678296,3787.975573678296,3787.975573678296,1859.8960066760433,1859.8960066760433,1859.8960066760433
1841446904290487,1287838443290487,2024,54,27,370,3,135,2.0,,1,,6.2,126.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,215.9936390812239,215.9936390812239,215.9936390812239,112.53268596131765,112.53268596131765,112.53268596131765
1841446908290487,1287838443290487,2024,54,27,370,4,225,1.0,,1,,2.0,,5,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,,1,,,1,194.372091875,194.372091875,194.372091875,2648.9339676072,2648.9339676072,2648.9339676072,1340.360587609243,1340.360587609243,1340.360587609243
1841446909290487,1287838443290487,2024,54,27,370,4,225,2.0,,1,,3.3,998.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1695.317739268608,1695.317739268608,1695.317739268608,832.4010099808866,832.4010099808866,832.4010099808866
1841446905290487,1287838443290487,2024,54,27,370,3,315,1.0,,1,,11.7,126.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:52,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,215.9936390812239,215.9936390812239,215.9936390812239,112.53268596131765,112.53268596131765,112.53268596131765
1841442666290487,1287838349290487,2024,54,33,3590,4,45,1.0,,1,,23.3,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
1841442664290487,1287838349290487,2024,54,33,3590,3,135,1.0,,1,,22.0,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
1841442667290487,1287838349290487,2024,54,33,3590,4,225,1.0,,1,,11.4,998.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,3,1,,,1,52.48046480625,52.48046480625,52.48046480625,715.212171253944,715.212171253944,715.212171253944,351.1691760856865,351.1691760856865,351.1691760856865
1841442662290487,1287838349290487,2024,54,33,3590,1,270,1.0,,1,,14.4,833.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,452.0847304716288,452.0847304716288,452.0847304716288,221.97360266156974,221.97360266156974,221.97360266156974
1841442665290487,1287838349290487,2024,54,33,3590,3,315,1.0,,1,,23.0,998.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,468.2255681142487,468.2255681142487,468.2255681142487
1841442663290487,1287838349290487,2024,54,33,3590,2,360,1.0,,1,,10.5,901.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,1,1,,,1,46.64930205,46.64930205,46.64930205,1120.0624308306576,1120.0624308306576,1120.0624308306576,549.9506535378529,549.9506535378529,549.9506535378529
1841451581290487,1287838567290487,2024,54,35,759,4,45,1.0,,1,,4.5,806.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,294.7302903519,294.7302903519,294.7302903519,144.7125725627829,144.7125725627829,144.7125725627829
1841451579290487,1287838567290487,2024,54,35,759,2,180,1.0,,1,,12.8,802.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,649.716551175744,649.716551175744,649.716551175744,319.0108266272903,319.0108266272903,319.0108266272903
1841451580290487,1287838567290487,2024,54,35,759,2,180,2.0,,1,,13.7,802.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1015.1821112121,1015.1821112121,1015.1821112121,498.4544166051411,498.4544166051411,498.4544166051411
1841451582290487,1287838567290487,2024,54,35,759,4,225,1.0,,1,,8.7,806.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,294.7302903519,294.7302903519,294.7302903519,144.7125725627829,144.7125725627829,144.7125725627829
1841453332290487,1287838615290487,2024,54,35,1005,4,45,1.0,,1,,3.4,541.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1470.922467589575,1470.922467589575,1470.922467589575,722.2229315864813,722.2229315864813,722.2229315864813
1841453330290487,1287838615290487,2024,54,35,1005,3,135,1.0,,1,,15.0,541.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,194.372091875,194.372091875,194.372091875,3001.8825869175,3001.8825869175,3001.8825869175,1473.9243501764925,1473.9243501764925,1473.9243501764925
1841453331290487,1287838615290487,2024,54,35,1005,3,135,2.0,,1,,19.6,541.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,480.3012139068,480.3012139068,480.3012139068,235.8278960282388,235.8278960282388,235.8278960282388
1841453333290487,1287838615290487,2024,54,35,1005,4,225,1.0,,1,,1.5,802.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1015.1821112121,1015.1821112121,1015.1821112121,498.4544166051411,498.4544166051411,498.4544166051411
1841453334290487,1287838615290487,2024,54,35,1005,4,225,2.0,,1,,20.0,541.0,3,11,,,,,,,,,0.7499479166666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,3632.277930170175,3632.277930170175,3632.277930170175,1783.4484637135558,1783.4484637135558,1783.4484637135558
1841453335290487,1287838615290487,2024,54,35,1005,4,225,3.0,,1,,20.8,837.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1373.70998704758,1373.70998704758,1373.70998704758,674.4916036403617,674.4916036403617,674.4916036403617
1841453336290487,1287838615290487,2024,54,35,1005,4,225,4.0,,1,,22.5,837.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,124.3981388,124.3981388,124.3981388,3516.697566841805,3516.697566841805,3516.697566841805,1726.6985053193262,1726.6985053193262,1726.6985053193262
1841453337290487,1287838615290487,2024,54,35,1005,4,225,5.0,,1,,24.0,837.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,2,48.59302296875,48.59302296875,48.59302296875,1373.70998704758,1373.70998704758,1373.70998704758,674.4916036403617,674.4916036403617,674.4916036403617
1841448854290487,1287838494290487,2024,54,39,1127,2,360,1.0,,2,,18.9,832.0,3,8,,,,,,,,,2.1816666666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,124.3981388,124.3981388,497.5925552,1991.06685037728,1991.06685037728,7964.26740150912,977.6138235352445,977.6138235352445,3910.455294140978
1841448855290487,1287838494290487,2024,54,39,1127,2,360,2.0,,2,,20.5,832.0,3,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,777.760488428625,777.760488428625,3111.0419537145,381.88039981845486,381.88039981845486,1527.5215992738194
1841448856290487,1287838494290487,2024,54,39,1127,2,360,3.0,,2,,21.2,832.0,3,8,,,,,,,,,2.1816666666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,124.3981388,124.3981388,497.5925552,1991.06685037728,1991.06685037728,7964.26740150912,977.6138235352445,977.6138235352445,3910.455294140978
1841448857290487,1287838494290487,2024,54,39,1127,2,360,4.0,,2,,20.8,832.0,3,9,,,,,,,,,2.454375,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,157.44139441875,157.44139441875,629.765577675,2519.943982508745,2519.943982508745,10079.77593003498,1237.2924954117939,1237.2924954117939,4949.1699816471755
1841449427290487,1287838512290487,2024,54,43,2281,4,45,1.0,,1,,1.4,833.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,421.791793303608,421.791793303608,421.791793303608,207.09977051207153,207.09977051207153,207.09977051207153
1841449426290487,1287838512290487,2024,54,43,2281,2,180,1.0,,1,,3.5,316.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1531.8988898823793,1531.8988898823793,1531.8988898823793,752.1623549322481,752.1623549322481,752.1623549322481
1841449424290487,1287838512290487,2024,54,43,2281,1,270,1.0,,1,,18.2,833.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,2296.421985764088,2296.421985764088,2296.421985764088,1127.5431950101672,1127.5431950101672,1127.5431950101672
1841449425290487,1287838512290487,2024,54,43,2281,1,270,2.0,,1,,19.2,833.0,3,12,,,,,,,,,0.818125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,279.8958123,279.8958123,279.8958123,6748.668692857728,6748.668692857728,6748.668692857728,3313.5963281931445,3313.5963281931445,3313.5963281931445
1841444303290487,1287838380290487,2024,54,49,1963,4,45,1.0,,1,,0.5,541.0,3,12,,,,,,,,,0.818125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,279.8958123,279.8958123,279.8958123,4322.7109251612,4322.7109251612,4322.7109251612,2122.451064254149,2122.451064254149,2122.451064254149
1841444298290487,1287838380290487,2024,54,49,1963,1,90,1.0,,1,,6.1,998.0,3,9,,,,,,,,,0.61359375,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2298.89626474482,2298.89626474482,2298.89626474482,1128.7580659897067,1128.7580659897067,1128.7580659897067
1841444299290487,1287838380290487,2024,54,49,1963,1,90,2.0,,1,,7.9,998.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,325.1566445237838,325.1566445237838,325.1566445237838
1841444300290487,1287838380290487,2024,54,49,1963,2,180,1.0,,1,,6.2,998.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,423.829434817152,423.829434817152,423.829434817152,208.10025249522164,208.10025249522164,208.10025249522164
1841444301290487,1287838380290487,2024,54,49,1963,2,180,2.0,,1,,10.6,998.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1816.41186350208,1816.41186350208,1816.41186350208,891.8582249795213,891.8582249795213,891.8582249795213
1841444302290487,1287838380290487,2024,54,49,1963,2,360,1.0,,1,,14.6,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
1841455125290487,1287838657290487,2024,54,55,2287,4,45,1.0,,1,,1.3,541.0,2,5,,,,,,,,,0.4545138888888889,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,1300.81578766425,1300.81578766425,1734.421050219,638.7005517431468,638.7005517431468,851.600735657529
1841455122290487,1287838657290487,2024,54,55,2287,3,315,1.0,,2,,1.8,802.0,3,6,,,,,,,,,1.63625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,279.8958123,1461.862240145424,1461.862240145424,5847.448960581696,717.7743599114032,717.7743599114032,2871.0974396456127
1841455123290487,1287838657290487,2024,54,55,2287,3,315,2.0,,2,,9.4,491.0,3,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,31.0995347,31.0995347,124.3981388,558.89595800064,558.89595800064,2235.58383200256,274.41791537831426,274.41791537831426,1097.671661513257
1841455124290487,1287838657290487,2024,54,55,2287,3,315,3.0,,2,,15.6,901.0,4,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,3,1,,,1,13.60604643125,13.60604643125,54.424185725,207.330024003102,207.330024003102,829.320096012408,101.79904178552309,101.79904178552309,407.19616714209235
1841452506290487,1287838595290487,2024,54,57,102,4,45,1.0,,1,,7.6,126.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,357.5951696902923,357.5951696902923,357.5951696902923,186.30708340864228,186.30708340864228,186.30708340864228
1841452507290487,1287838595290487,2024,54,57,102,4,45,2.0,,1,,2.6,126.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,357.5951696902923,357.5951696902923,357.5951696902923,186.30708340864228,186.30708340864228,186.30708340864228
1841452501290487,1287838595290487,2024,54,57,102,1,90,1.0,,1,,13.7,832.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,261.327524112018,261.327524112018,261.327524112018,128.31181433900085,128.31181433900085,128.31181433900085
1841452503290487,1287838595290487,2024,54,57,102,3,135,1.0,,1,,21.3,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
1841452502290487,1287838595290487,2024,54,57,102,2,180,1.0,,1,,18.0,123.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,379.765437086763,379.765437086763,379.765437086763,197.85779272220353,197.85779272220353,197.85779272220353
1841452508290487,1287838595290487,2024,54,57,102,4,225,1.0,,1,,10.7,126.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,2,17.49348826875,17.49348826875,17.49348826875,215.9936390812239,215.9936390812239,215.9936390812239,112.53268596131765,112.53268596131765,112.53268596131765
1841452504290487,1287838595290487,2024,54,57,102,3,315,1.0,,1,,1.9,901.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,1,1,,,1,46.64930205,46.64930205,46.64930205,710.845796582064,710.845796582064,710.845796582064,349.02528612179344,349.02528612179344,349.02528612179344
1841452505290487,1287838595290487,2024,54,57,102,3,315,2.0,,1,,2.3,901.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,266.567173718274,266.567173718274,266.567173718274,130.88448229567254,130.88448229567254,130.88448229567254
1841450810290487,1287838549290487,2024,54,59,2252,1,90,1.0,,1,,9.0,621.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,1,1,,,1,29.15581378125,29.15581378125,29.15581378125,380.60232556554,380.60232556554,380.60232556554,186.87574185268014,186.87574185268014,186.87574185268014
1841450812290487,1287838549290487,2024,54,59,2252,3,135,1.0,,1,,5.8,621.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,405.975813936576,405.975813936576,405.975813936576,199.33412464285882,199.33412464285882,199.33412464285882
1841450814290487,1287838549290487,2024,54,59,2252,4,225,1.0,,1,,17.0,621.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,2,31.0995347,31.0995347,31.0995347,405.975813936576,405.975813936576,405.975813936576,199.33412464285882,199.33412464285882,199.33412464285882
1841450811290487,1287838549290487,2024,54,59,2252,1,270,1.0,,1,,13.3,372.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,858.7203521364,858.7203521364,858.7203521364,421.6316928989724,421.6316928989724,421.6316928989724
1841450813290487,1287838549290487,2024,54,59,2252,3,315,1.0,,1,,15.9,621.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,405.975813936576,405.975813936576,405.975813936576,199.33412464285882,199.33412464285882,199.33412464285882
1841456179290487,1287838684290487,2024,54,67,512,1,90,1.0,,1,,2.3,998.0,4,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1297.977644127528,1297.977644127528,1297.977644127528,637.3070232666163,637.3070232666163,637.3070232666163
1841456180290487,1287838684290487,2024,54,67,512,3,135,1.0,,1,,0.5,998.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,468.2255681142487,468.2255681142487,468.2255681142487
1841456181290487,1287838684290487,2024,54,67,512,3,135,2.0,,1,,5.0,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,,1,,,2,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
1841456182290487,1287838684290487,2024,54,67,512,3,135,3.0,,1,,12.4,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
1841456183290487,1287838684290487,2024,54,67,512,3,315,1.0,,1,,0.7,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
1841456184290487,1287838684290487,2024,54,67,512,3,315,2.0,,1,,0.6,998.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,325.1566445237838,325.1566445237838,325.1566445237838
1841456185290487,1287838684290487,2024,54,67,512,3,315,3.0,,1,,11.1,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
1841453985290487,1287838634290487,2024,54,67,2129,2,180,1.0,,1,,22.1,403.0,3,16,,,,,,,,,1.0908333333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,497.5925552,497.5925552,497.5925552,9221.78330701056,9221.78330701056,9221.78330701056,4527.895603742185,4527.895603742185,4527.895603742185
1841453989290487,1287838634290487,2024,54,67,2129,4,225,1.0,,1,,21.7,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
1841453984290487,1287838634290487,2024,54,67,2129,1,270,1.0,,1,,14.3,998.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1695.317739268608,1695.317739268608,1695.317739268608,832.4010099808866,832.4010099808866,832.4010099808866
1841453986290487,1287838634290487,2024,54,67,2129,2,360,1.0,,1,,4.5,261.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,936.769299396255,936.769299396255,936.769299396255,488.0568049854489,488.0568049854489,488.0568049854489
1841453987290487,1287838634290487,2024,54,67,2129,2,360,2.0,,1,,10.8,231.0,3,9,,,,,,,,,0.61359375,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,4185.17012299698,4185.17012299698,4185.17012299698,2180.4736340814266,2180.4736340814266,2180.4736340814266
1841453988290487,1287838634290487,2024,54,67,2129,2,360,3.0,,1,,11.8,261.0,3,11,,,,,,,,,0.7499479166666667,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,4533.9634090778745,4533.9634090778745,4533.9634090778745,2362.1949361295724,2362.1949361295724,2362.1949361295724
1841447954290487,1287838470290487,2024,54,71,822,4,45,1.0,,1,,5.9,403.0,3,5,,,,,,,,,0.4545138888888889,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,900.56477607525,900.56477607525,1200.753034767,442.17730505294776,442.17730505294776,589.569740070597
1841447953290487,1287838470290487,2024,54,71,822,3,135,1.0,,2,,23.5,833.0,4,3,,,,,,,,,0.818125,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,254.2976608902912,254.2976608902912,1017.1906435611648,124.86015149713297,124.86015149713297,499.4406059885319
1841447952290487,1287838470290487,2024,54,71,822,2,180,1.0,,1,,17.0,318.0,3,18,,,,,,,,,1.63625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,3,1,,,1,612.27208940625,612.27208940625,816.362785875,15190.61748347052,15190.61748347052,20254.15664462736,7458.593184384025,7458.593184384025,9944.790912512033
1841447955290487,1287838470290487,2024,54,71,822,4,225,1.0,,1,,23.0,833.0,3,10,,,,,,,,,0.9090277777777778,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,194.372091875,194.372091875,259.16278916666664,4686.5754811512,4686.5754811512,6248.7673082016,2301.1085612452393,2301.1085612452393,3068.144748326986
1841447956290487,1287838470290487,2024,54,71,822,4,225,2.0,,1,,20.0,318.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,771.586919795328,771.586919795328,1028.782559727104,378.84917761950607,378.84917761950607,505.13223682600807
1841447957290487,1287838470290487,2024,54,71,822,4,225,3.0,,1,,19.2,318.0,4,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,275.08160432844,275.08160432844,366.77547243792,135.06506772526404,135.06506772526404,180.08675696701872
1841447958290487,1287838470290487,2024,54,71,822,4,225,4.0,,1,,15.9,318.0,4,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,275.08160432844,275.08160432844,366.77547243792,135.06506772526404,135.06506772526404,180.08675696701872
1841444050290487,1287838377290487,2024,54,75,202,4,45,1.0,,1,,17.2,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
1841444051290487,1287838377290487,2024,54,75,202,4,45,2.0,,1,,8.4,901.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2025-04-21 10:31:31,2026-06-25 13:32:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1166.731698781935,1166.731698781935,1166.731698781935,572.86526410193,572.86526410193,572.86526410193
