CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
249356289010661,169112787010661,249351188010661,249351187010661,249351107010661,2010,54,55,737,4,MAAC,1,MAAC,8.0,0.0,0.0,8.0,0,0,0,,,2011-06-06 07:01:43,
249356292010661,169112787010661,249351188010661,249351187010661,249351108010661,2010,54,55,737,4,MARA7,1,MARA7,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:43,
249356297010661,169112787010661,249351188010661,249351187010661,249351110010661,2010,54,55,737,4,MEPI2,1,MEPI2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356299010661,169112787010661,249351188010661,249351187010661,249351111010661,2010,54,55,737,4,MEVI,1,MEVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356307010661,169112787010661,249351188010661,249351187010661,249351115010661,2010,54,55,737,4,OSCI,1,OSCI,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356310010661,169112787010661,249351188010661,249351187010661,249351116010661,2010,54,55,737,4,OXAR,1,OXAR,8.0,0.0,8.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356315010661,169112787010661,249351188010661,249351187010661,249351118010661,2010,54,55,737,4,OXST,1,OXST,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356316010661,169112787010661,249351188010661,249351187010661,249351119010661,2010,54,55,737,4,PAAU3,1,PAAU3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356319010661,169112787010661,249351188010661,249351187010661,249351120010661,2010,54,55,737,4,PAQU2,1,PAQU2,0.01,0.01,0.0,0.0,0,1,1,,,2011-06-06 07:01:43,
249356321010661,169112787010661,249351188010661,249351187010661,249351122010661,2010,54,55,737,4,PIST,1,PIST,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356325010661,169112787010661,249351188010661,249351187010661,249351124010661,2010,54,55,737,4,PLRU,1,PLRU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356329010661,169112787010661,249351188010661,249351187010661,249351125010661,2010,54,55,737,4,POAC4,1,POAC4,9.0,9.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:43,
249356333010661,169112787010661,249351188010661,249351187010661,249351126010661,2010,54,55,737,4,POBI2,1,POBI2,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:43,
249356337010661,169112787010661,249351188010661,249351187010661,249351127010661,2010,54,55,737,4,POCA49,1,POCE4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356343010661,169112787010661,249351188010661,249351187010661,249351130010661,2010,54,55,737,4,POSI2,1,POSI2,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:43,
249356349010661,169112787010661,249351188010661,249351187010661,249351131010661,2010,54,55,737,4,PRSE2,1,PRSE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356352010661,169112787010661,249351188010661,249351187010661,249351132010661,2010,54,55,737,4,PRVU,1,PRVU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356328010661,169112787010661,249351188010661,249351186010661,249351125010661,2010,54,55,737,3,POAC4,1,POAC4,3.0,3.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:43,
249356048010661,169113039010661,249350882010661,249350880010661,249350865010661,2010,54,47,1853,3,VIPA3,1,VIPA18,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:43,
249356014010661,169113039010661,249350882010661,249350881010661,249350740010661,2010,54,47,1853,4,SOLID,1,2FD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249355835010661,169113039010661,249350882010661,249350881010661,249350741010661,2010,54,47,1853,4,CAREX,1,CAREX,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355950010661,169113039010661,249350882010661,249350881010661,249350742010661,2010,54,47,1853,4,POA,1,POA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249355925010661,169113039010661,249350882010661,249350881010661,249350746010661,2010,54,47,1853,4,MONAR,1,MONAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355962010661,169113039010661,249350882010661,249350881010661,249350747010661,2010,54,47,1853,4,PRENA,1,PRENA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249355777010661,169113039010661,249350882010661,249350881010661,249350748010661,2010,54,47,1853,4,2PLANT,3,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355776010661,169113039010661,249350882010661,249350881010661,249350749010661,2010,54,47,1853,4,2PLANT,2,CLBO3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249356032010661,169113039010661,249350882010661,249350881010661,249350750010661,2010,54,47,1853,4,TRILL,1,TRILL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249355891010661,169113039010661,249350882010661,249350881010661,249350751010661,2010,54,47,1853,4,HELIA3,1,HEDE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355781010661,169113039010661,249350882010661,249350881010661,249350752010661,2010,54,47,1853,4,ACRU,1,ACRU,39.0,1.0,26.0,39.0,1,0,0,,,2011-06-06 07:01:42,
249355783010661,169113039010661,249350882010661,249350881010661,249350753010661,2010,54,47,1853,4,ACSA3,1,ACSA3,16.0,1.0,16.0,4.0,0,0,0,,,2011-06-06 07:01:42,
249355787010661,169113039010661,249350882010661,249350881010661,249350754010661,2010,54,47,1853,4,AGAL5,1,AGAL5,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355794010661,169113039010661,249350882010661,249350881010661,249350757010661,2010,54,47,1853,4,AMBR2,1,AMBR2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355795010661,169113039010661,249350882010661,249350881010661,249350758010661,2010,54,47,1853,4,ANQU,1,ANQU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355797010661,169113039010661,249350882010661,249350881010661,249350759010661,2010,54,47,1853,4,ANVI3,1,ANVI3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249353515010661,169113105010661,249349288010661,249349284010661,249349153010661,2010,54,5,2402,1,ACRU,1,ACRU,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:37,
249353519010661,169113105010661,249349288010661,249349284010661,249349154010661,2010,54,5,2402,1,ACSA3,1,ACSA3,90.0,3.0,14.0,90.0,1,1,1,,,2011-06-06 07:01:37,
249353523010661,169113105010661,249349288010661,249349284010661,249349155010661,2010,54,5,2402,1,ACVI,1,ACVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353524010661,169113105010661,249349288010661,249349284010661,249349156010661,2010,54,5,2402,1,AEFL,1,AEFL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353526010661,169113105010661,249349288010661,249349284010661,249349157010661,2010,54,5,2402,1,AGAL5,1,AGAL5,5.0,5.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:37,
249353530010661,169113105010661,249349288010661,249349284010661,249349158010661,2010,54,5,2402,1,AIAL,1,AIAL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353533010661,169113105010661,249349288010661,249349284010661,249349159010661,2010,54,5,2402,1,AMAR3,1,AMAR3,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353535010661,169113105010661,249349288010661,249349284010661,249349160010661,2010,54,5,2402,1,AMBR2,1,AMBR2,1.0,1.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:37,
249353539010661,169113105010661,249349288010661,249349284010661,249349161010661,2010,54,5,2402,1,ARSE3,1,ARSE3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353541010661,169113105010661,249349288010661,249349284010661,249349162010661,2010,54,5,2402,1,ARTR,1,ARTR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353543010661,169113105010661,249349288010661,249349284010661,249349163010661,2010,54,5,2402,1,ASPL,1,ASPL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353547010661,169113105010661,249349288010661,249349284010661,249349166010661,2010,54,5,2402,1,BOVI,1,BOVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353551010661,169113105010661,249349288010661,249349284010661,249349168010661,2010,54,5,2402,1,CAAL25,1,CAAL25,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353554010661,169113105010661,249349288010661,249349284010661,249349170010661,2010,54,5,2402,1,CACO15,1,CACO15,3.0,0.01,3.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353556010661,169113105010661,249349288010661,249349284010661,249349171010661,2010,54,5,2402,1,CADI10,1,CADI10,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353559010661,169113105010661,249349288010661,249349284010661,249349172010661,2010,54,5,2402,1,CADI5,1,CADI5,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:37,
249353563010661,169113105010661,249349288010661,249349284010661,249349173010661,2010,54,5,2402,1,CAGL8,1,CAGL8,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353567010661,169113105010661,249349288010661,249349284010661,249349174010661,2010,54,5,2402,1,CALA19,1,CALA19,1.0,1.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:37,
249353570010661,169113105010661,249349288010661,249349284010661,249349175010661,2010,54,5,2402,1,CAOV2,1,CAOV2,24.0,0.01,0.0,24.0,0,0,0,,,2011-06-06 07:01:37,
249353574010661,169113105010661,249349288010661,249349284010661,249349176010661,2010,54,5,2402,1,CAREX,4,CAREX,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353578010661,169113105010661,249349288010661,249349284010661,249349178010661,2010,54,5,2402,1,CECA4,1,CECA4,9.0,1.0,9.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353587010661,169113105010661,249349288010661,249349284010661,249349184010661,2010,54,5,2402,1,COFL2,1,COFL2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353591010661,169113105010661,249349288010661,249349284010661,249349186010661,2010,54,5,2402,1,DIBO2,1,DIBO2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353599010661,169113105010661,249349288010661,249349284010661,249349192010661,2010,54,5,2402,1,ERHI9,1,ERHI12,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353601010661,169113105010661,249349288010661,249349284010661,249349194010661,2010,54,5,2402,1,EUDI16,1,EUDI16,1.0,1.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:37,
249353605010661,169113105010661,249349288010661,249349284010661,249349195010661,2010,54,5,2402,1,FAGR,1,FAGR,55.0,20.0,15.0,40.0,1,1,1,,,2011-06-06 07:01:37,
249353609010661,169113105010661,249349288010661,249349284010661,249349196010661,2010,54,5,2402,1,FESU3,1,FESU3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353610010661,169113105010661,249349288010661,249349284010661,249349197010661,2010,54,5,2402,1,FRAM2,1,FRAM2,6.0,6.0,0.0,0.0,1,0,1,,,2011-06-06 07:01:37,
249353614010661,169113105010661,249349288010661,249349284010661,249349198010661,2010,54,5,2402,1,GACI2,1,GACI2,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353617010661,169113105010661,249349288010661,249349284010661,249349199010661,2010,54,5,2402,1,GALIU,1,GALIU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353618010661,169113105010661,249349288010661,249349284010661,249349200010661,2010,54,5,2402,1,GATR3,1,GATR3,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:37,
249353623010661,169113105010661,249349288010661,249349284010661,249349203010661,2010,54,5,2402,1,HEAM6,1,HEAM6,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353624010661,169113105010661,249349288010661,249349284010661,249349204010661,2010,54,5,2402,1,HOLO,1,HOLO,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353628010661,169113105010661,249349288010661,249349284010661,249349207010661,2010,54,5,2402,1,LACA3,1,LACA3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353631010661,169113105010661,249349288010661,249349284010661,249349208010661,2010,54,5,2402,1,LAFL,1,LAFL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353632010661,169113105010661,249349288010661,249349284010661,249349209010661,2010,54,5,2402,1,LEVI2,1,LEVI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353634010661,169113105010661,249349288010661,249349284010661,249349210010661,2010,54,5,2402,1,LITU,1,LITU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353638010661,169113105010661,249349288010661,249349284010661,249349211010661,2010,54,5,2402,1,LOIN,1,LOIN,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353640010661,169113105010661,249349288010661,249349284010661,249349212010661,2010,54,5,2402,1,LOJA,1,LOJA,2.0,2.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:37,
249353641010661,169113105010661,249349288010661,249349284010661,249349213010661,2010,54,5,2402,1,MAAC,1,MAAC,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353644010661,169113105010661,249349288010661,249349284010661,249349214010661,2010,54,5,2402,1,MARA7,1,MARA7,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:37,
249353648010661,169113105010661,249349288010661,249349284010661,249349215010661,2010,54,5,2402,1,MIVI,1,MIVI,5.0,5.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353650010661,169113105010661,249349288010661,249349284010661,249349216010661,2010,54,5,2402,1,MOCL,1,MOCL,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353651010661,169113105010661,249349288010661,249349284010661,249349217010661,2010,54,5,2402,1,MORU2,1,MORU2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353656010661,169113105010661,249349288010661,249349284010661,249349220010661,2010,54,5,2402,1,NYSY,1,NYSY,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353659010661,169113105010661,249349288010661,249349284010661,249349222010661,2010,54,5,2402,1,OSLO,1,OSLO,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353661010661,169113105010661,249349288010661,249349284010661,249349223010661,2010,54,5,2402,1,OSVI,1,OSVI,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353665010661,169113105010661,249349288010661,249349284010661,249349225010661,2010,54,5,2402,1,OXST,1,OXST,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353668010661,169113105010661,249349288010661,249349284010661,249349227010661,2010,54,5,2402,1,PALU2,1,PALU2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353669010661,169113105010661,249349288010661,249349284010661,249349228010661,2010,54,5,2402,1,PAQU2,1,PAQU2,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353677010661,169113105010661,249349288010661,249349284010661,249349233010661,2010,54,5,2402,1,PLVI,1,PLVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353682010661,169113105010661,249349288010661,249349284010661,249349234010661,2010,54,5,2402,1,POAC4,1,POAC4,3.0,3.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353687010661,169113105010661,249349288010661,249349284010661,249349236010661,2010,54,5,2402,1,POCA49,1,POCE4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353691010661,169113105010661,249349288010661,249349284010661,249349238010661,2010,54,5,2402,1,PRSE2,1,PRSE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353692010661,169113105010661,249349288010661,249349284010661,249349239010661,2010,54,5,2402,1,QUAL,1,QUAL,30.0,0.01,0.0,30.0,1,0,1,,,2011-06-06 07:01:37,
249353696010661,169113105010661,249349288010661,249349284010661,249349241010661,2010,54,5,2402,1,QUPR2,1,QUMO4,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353699010661,169113105010661,249349288010661,249349284010661,249349242010661,2010,54,5,2402,1,QURU,1,QURU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353706010661,169113105010661,249349288010661,249349284010661,249349244010661,2010,54,5,2402,1,RARE2,1,RARE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353713010661,169113105010661,249349288010661,249349284010661,249349246010661,2010,54,5,2402,1,SAAL5,1,SAAL5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353715010661,169113105010661,249349288010661,249349284010661,249349247010661,2010,54,5,2402,1,SACA13,1,SACA13,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:37,
249353718010661,169113105010661,249349288010661,249349284010661,249349248010661,2010,54,5,2402,1,SACA15,1,SACA15,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:37,
249353721010661,169113105010661,249349288010661,249349284010661,249349249010661,2010,54,5,2402,1,SETE3,1,SETE3,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353724010661,169113105010661,249349288010661,249349284010661,249349250010661,2010,54,5,2402,1,SMGL,1,SMGL,1.0,1.0,0.01,0.0,0,0,0,,,2011-06-06 07:01:37,
249353728010661,169113105010661,249349288010661,249349284010661,249349252010661,2010,54,5,2402,1,SMRO,1,SMRO,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353733010661,169113105010661,249349288010661,249349284010661,249349254010661,2010,54,5,2402,1,SOCA4,1,SOCA4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353736010661,169113105010661,249349288010661,249349284010661,249349255010661,2010,54,5,2402,1,SOFL2,1,SOFL2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353739010661,169113105010661,249349288010661,249349284010661,249349257010661,2010,54,5,2402,1,STPU,1,STPU,1.0,1.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:37,
249353743010661,169113105010661,249349288010661,249349284010661,249349258010661,2010,54,5,2402,1,SYCO4,1,SYCO4,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353746010661,169113105010661,249349288010661,249349284010661,249349259010661,2010,54,5,2402,1,SYLA4,1,SYLA4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353747010661,169113105010661,249349288010661,249349284010661,249349260010661,2010,54,5,2402,1,THTH2,1,THTH2,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:37,
249353751010661,169113105010661,249349288010661,249349284010661,249349262010661,2010,54,5,2402,1,TIAM,1,TIAM,7.0,0.0,7.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353754010661,169113105010661,249349288010661,249349284010661,249349264010661,2010,54,5,2402,1,ULRU,1,ULRU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249353758010661,169113105010661,249349288010661,249349284010661,249349267010661,2010,54,5,2402,1,VIAC,1,VIAC,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:37,
249356010010661,169113039010661,249350882010661,249350881010661,249350852010661,2010,54,47,1853,4,SOFL2,1,SOFL2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:43,
249356360010661,169112787010661,249351188010661,249351187010661,249351135010661,2010,54,55,737,4,QURU,1,QURU,68.0,0.01,1.0,68.0,0,1,0,,,2011-06-06 07:01:44,
249356362010661,169112787010661,249351188010661,249351187010661,249351137010661,2010,54,55,737,4,RARE2,1,RARE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356364010661,169112787010661,249351188010661,249351187010661,249351138010661,2010,54,55,737,4,ROPS,1,ROPS,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356375010661,169112787010661,249351188010661,249351187010661,249351141010661,2010,54,55,737,4,SACA15,1,SACA15,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:44,
249356379010661,169112787010661,249351188010661,249351187010661,249351143010661,2010,54,55,737,4,SANIC4,1,SANIC4,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356388010661,169112787010661,249351188010661,249351187010661,249351146010661,2010,54,55,737,4,SMPU2,1,SMPU2,1.0,1.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:44,
249356392010661,169112787010661,249351188010661,249351187010661,249351147010661,2010,54,55,737,4,SMRO,1,SMRO,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356398010661,169112787010661,249351188010661,249351187010661,249351149010661,2010,54,55,737,4,SOCA4,1,SOCA4,2.0,2.0,0.0,0.0,1,0,1,,,2011-06-06 07:01:44,
249356405010661,169112787010661,249351188010661,249351187010661,249351151010661,2010,54,55,737,4,STPU,1,STPU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356410010661,169112787010661,249351188010661,249351187010661,249351153010661,2010,54,55,737,4,SYLA4,1,SYLA4,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356415010661,169112787010661,249351188010661,249351187010661,249351155010661,2010,54,55,737,4,THNO,1,THNO,3.0,3.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:44,
249356421010661,169112787010661,249351188010661,249351187010661,249351157010661,2010,54,55,737,4,TRRE3,1,TRRE3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356423010661,169112787010661,249351188010661,249351187010661,249351158010661,2010,54,55,737,4,UVPE,1,UVPE,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:44,
249356430010661,169112787010661,249351188010661,249351187010661,249351162010661,2010,54,55,737,4,VEOF2,1,VEOF2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:44,
249356439010661,169112787010661,249351188010661,249351187010661,249351165010661,2010,54,55,737,4,VIBL,1,VIBL,3.0,3.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:44,
249356451010661,169112787010661,249351188010661,249351187010661,249351169010661,2010,54,55,737,4,VIRO2,1,VIRO2,2.0,2.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:44,
249356447010661,169112787010661,249351188010661,249351187010661,249351170010661,2010,54,55,737,4,VIOLA,2,VIOLA,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:44,
249355630010661,169112915010661,249350696010661,249350692010661,249350538010661,2010,54,47,2474,1,GEAL3,1,GEVI4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355769010661,169112915010661,249350696010661,249350692010661,249350540010661,2010,54,47,2474,1,VIOLA,1,VIOLA,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355647010661,169112915010661,249350696010661,249350692010661,249350541010661,2010,54,47,2474,1,HYPU,1,HYPU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355594010661,169112915010661,249350696010661,249350692010661,249350542010661,2010,54,47,2474,1,COVI6,1,2FM,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355533010661,169112915010661,249350696010661,249350692010661,249350543010661,2010,54,47,2474,1,2PLANT,2,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355642010661,169112915010661,249350696010661,249350692010661,249350552010661,2010,54,47,2474,1,HEAM6,1,HEAM6,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355536010661,169112915010661,249350696010661,249350692010661,249350553010661,2010,54,47,2474,1,ACNI5,1,ACNI5,4.0,0.0,4.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355538010661,169112915010661,249350696010661,249350692010661,249350555010661,2010,54,47,2474,1,ACRU,1,ACRU,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:42,
249355540010661,169112915010661,249350696010661,249350692010661,249350556010661,2010,54,47,2474,1,ACSA3,1,ACSA3,72.0,3.0,12.0,72.0,0,0,1,,,2011-06-06 07:01:42,
249355544010661,169112915010661,249350696010661,249350692010661,249350557010661,2010,54,47,2474,1,ADPE,1,ADPE,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355547010661,169112915010661,249350696010661,249350692010661,249350558010661,2010,54,47,2474,1,AEFL,1,AEFL,5.0,4.0,3.0,0.0,0,0,1,,,2011-06-06 07:01:42,
249355549010661,169112915010661,249350696010661,249350692010661,249350559010661,2010,54,47,2474,1,AGAL5,1,AGAL5,9.0,9.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:42,
249355555010661,169112915010661,249350696010661,249350692010661,249350562010661,2010,54,47,2474,1,AMBR2,1,AMBR2,3.0,3.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:42,
249355562010661,169112915010661,249350696010661,249350692010661,249350565010661,2010,54,47,2474,1,ARTR,1,ARTR,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355566010661,169112915010661,249350696010661,249350692010661,249350566010661,2010,54,47,2474,1,BELE,1,BELE,15.0,0.01,0.0,15.0,0,0,0,,,2011-06-06 07:01:42,
249355569010661,169112915010661,249350696010661,249350692010661,249350568010661,2010,54,47,2474,1,BOVI,1,BOVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355570010661,169112915010661,249350696010661,249350692010661,249350569010661,2010,54,47,2474,1,BRER2,1,BRER2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355576010661,169112915010661,249350696010661,249350692010661,249350573010661,2010,54,47,2474,1,CADI5,1,CADI5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355579010661,169112915010661,249350696010661,249350692010661,249350574010661,2010,54,47,2474,1,CAGL8,1,CAGL8,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355585010661,169112915010661,249350696010661,249350692010661,249350579010661,2010,54,47,2474,1,CATH2,1,CATH2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355590010661,169112915010661,249350696010661,249350692010661,249350583010661,2010,54,47,2474,1,CIRA,1,ACRAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355593010661,169112915010661,249350696010661,249350692010661,249350585010661,2010,54,47,2474,1,COCA5,1,COCA5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355603010661,169112915010661,249350696010661,249350692010661,249350593010661,2010,54,47,2474,1,DIQU,1,DIQU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
