CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
1674876812290487,816547291290487,2022,54,25,353,4,225,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674850613290487,816547285290487,2022,54,25,580,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850614290487,816547285290487,2022,54,25,580,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850615290487,816547285290487,2022,54,25,580,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850616290487,816547285290487,2022,54,25,580,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850617290487,816547285290487,2022,54,25,580,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850618290487,816547285290487,2022,54,25,580,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850619290487,816547285290487,2022,54,25,580,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674850620290487,816547285290487,2022,54,25,580,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674863338290487,816547390290487,2022,54,25,2331,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863339290487,816547390290487,2022,54,25,2331,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863340290487,816547390290487,2022,54,25,2331,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863341290487,816547390290487,2022,54,25,2331,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863342290487,816547390290487,2022,54,25,2331,3,135,1,,1,0.0,4.0,,4.0,0.0,4.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863343290487,816547390290487,2022,54,25,2331,3,135,2,,2,4.0,24.0,,20.0,4.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863344290487,816547390290487,2022,54,25,2331,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863345290487,816547390290487,2022,54,25,2331,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674863346290487,816547390290487,2022,54,25,2331,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850115290487,816547050290487,2022,54,31,1695,1,90,1,,1,0.0,16.8,,16.8,0.0,16.8,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850116290487,816547050290487,2022,54,31,1695,1,90,2,,2,16.8,24.0,,7.2,16.8,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850117290487,816547050290487,2022,54,31,1695,1,270,1,,1,0.0,16.3,,16.3,0.0,16.3,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850118290487,816547050290487,2022,54,31,1695,1,270,2,,2,16.3,24.0,,7.7,16.3,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850119290487,816547050290487,2022,54,31,1695,2,180,1,,1,0.0,23.0,,23.0,0.0,23.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850120290487,816547050290487,2022,54,31,1695,2,180,2,,2,23.0,24.0,,1.0,23.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850121290487,816547050290487,2022,54,31,1695,2,360,1,,1,0.0,1.0,,1.0,0.0,1.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850122290487,816547050290487,2022,54,31,1695,2,360,2,,2,1.0,24.0,,23.0,1.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850123290487,816547050290487,2022,54,31,1695,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850124290487,816547050290487,2022,54,31,1695,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850125290487,816547050290487,2022,54,31,1695,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850126290487,816547050290487,2022,54,31,1695,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850921290487,816547331290487,2022,54,33,830,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850922290487,816547331290487,2022,54,33,830,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850923290487,816547331290487,2022,54,33,830,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850924290487,816547331290487,2022,54,33,830,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850925290487,816547331290487,2022,54,33,830,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850926290487,816547331290487,2022,54,33,830,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850927290487,816547331290487,2022,54,33,830,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850928290487,816547331290487,2022,54,33,830,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866477290487,816547143290487,2022,54,35,949,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866478290487,816547143290487,2022,54,35,949,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866479290487,816547143290487,2022,54,35,949,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866480290487,816547143290487,2022,54,35,949,2,360,1,,1,0.0,5.0,,5.0,0.0,5.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866481290487,816547143290487,2022,54,35,949,2,360,2,,2,5.0,24.0,,19.0,5.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866482290487,816547143290487,2022,54,35,949,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866483290487,816547143290487,2022,54,35,949,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866484290487,816547143290487,2022,54,35,949,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674866485290487,816547143290487,2022,54,35,949,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856539290487,816547142290487,2022,54,35,1145,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856540290487,816547142290487,2022,54,35,1145,1,270,1,,1,0.0,4.0,,4.0,0.0,4.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856541290487,816547142290487,2022,54,35,1145,1,270,2,,2,4.0,24.0,,20.0,4.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856542290487,816547142290487,2022,54,35,1145,2,180,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856543290487,816547142290487,2022,54,35,1145,2,360,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856544290487,816547142290487,2022,54,35,1145,3,135,1,,3,0.0,9.0,,9.0,0.0,9.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856545290487,816547142290487,2022,54,35,1145,3,135,2,,1,9.0,24.0,,15.0,9.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856546290487,816547142290487,2022,54,35,1145,3,315,1,,3,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856547290487,816547142290487,2022,54,35,1145,4,45,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856548290487,816547142290487,2022,54,35,1145,4,225,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674876658290487,816547384290487,2022,54,37,544,1,90,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876659290487,816547384290487,2022,54,37,544,1,270,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876661290487,816547384290487,2022,54,37,544,2,180,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876660290487,816547384290487,2022,54,37,544,2,360,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876662290487,816547384290487,2022,54,37,544,3,135,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876663290487,816547384290487,2022,54,37,544,3,315,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876664290487,816547384290487,2022,54,37,544,4,45,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674876665290487,816547384290487,2022,54,37,544,4,225,1,2022,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,24.0
1674850344290487,816547158290487,2022,54,39,210,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850345290487,816547158290487,2022,54,39,210,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850346290487,816547158290487,2022,54,39,210,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850347290487,816547158290487,2022,54,39,210,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850348290487,816547158290487,2022,54,39,210,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850349290487,816547158290487,2022,54,39,210,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850350290487,816547158290487,2022,54,39,210,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850351290487,816547158290487,2022,54,39,210,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855520290487,816547170290487,2022,54,39,791,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855521290487,816547170290487,2022,54,39,791,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855522290487,816547170290487,2022,54,39,791,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855523290487,816547170290487,2022,54,39,791,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855524290487,816547170290487,2022,54,39,791,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855525290487,816547170290487,2022,54,39,791,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855526290487,816547170290487,2022,54,39,791,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674855527290487,816547170290487,2022,54,39,791,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861571290487,816547339290487,2022,54,41,2378,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861572290487,816547339290487,2022,54,41,2378,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861573290487,816547339290487,2022,54,41,2378,2,180,1,,2,0.0,22.5,,22.5,0.0,22.5,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861574290487,816547339290487,2022,54,41,2378,2,180,2,,1,22.5,24.0,,1.5,22.5,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861575290487,816547339290487,2022,54,41,2378,2,360,1,,2,0.0,20.0,,20.0,0.0,20.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861576290487,816547339290487,2022,54,41,2378,2,360,2,,1,20.0,24.0,,4.0,20.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861577290487,816547339290487,2022,54,41,2378,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861578290487,816547339290487,2022,54,41,2378,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861579290487,816547339290487,2022,54,41,2378,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861580290487,816547339290487,2022,54,41,2378,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852706290487,816547051290487,2022,54,43,235,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852707290487,816547051290487,2022,54,43,235,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852708290487,816547051290487,2022,54,43,235,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852709290487,816547051290487,2022,54,43,235,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852710290487,816547051290487,2022,54,43,235,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852711290487,816547051290487,2022,54,43,235,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852712290487,816547051290487,2022,54,43,235,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852713290487,816547051290487,2022,54,43,235,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850881290487,816547218290487,2022,54,47,2474,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850882290487,816547218290487,2022,54,47,2474,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850883290487,816547218290487,2022,54,47,2474,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850884290487,816547218290487,2022,54,47,2474,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850885290487,816547218290487,2022,54,47,2474,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850886290487,816547218290487,2022,54,47,2474,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850887290487,816547218290487,2022,54,47,2474,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850888290487,816547218290487,2022,54,47,2474,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674859123290487,816547260290487,2022,54,53,532,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859124290487,816547260290487,2022,54,53,532,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859125290487,816547260290487,2022,54,53,532,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859126290487,816547260290487,2022,54,53,532,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859127290487,816547260290487,2022,54,53,532,3,135,1,,3,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859128290487,816547260290487,2022,54,53,532,3,315,1,,3,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859129290487,816547260290487,2022,54,53,532,4,45,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674859130290487,816547260290487,2022,54,53,532,4,225,1,,4,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674861140290487,816547323290487,2022,54,55,737,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861141290487,816547323290487,2022,54,55,737,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861142290487,816547323290487,2022,54,55,737,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861143290487,816547323290487,2022,54,55,737,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861144290487,816547323290487,2022,54,55,737,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861145290487,816547323290487,2022,54,55,737,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861146290487,816547323290487,2022,54,55,737,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674861147290487,816547323290487,2022,54,55,737,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850792290487,816547181290487,2022,54,59,1096,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850793290487,816547181290487,2022,54,59,1096,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850794290487,816547181290487,2022,54,59,1096,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850795290487,816547181290487,2022,54,59,1096,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850796290487,816547181290487,2022,54,59,1096,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850797290487,816547181290487,2022,54,59,1096,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850798290487,816547181290487,2022,54,59,1096,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674850799290487,816547181290487,2022,54,59,1096,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856869290487,816547153290487,2022,54,59,1186,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856870290487,816547153290487,2022,54,59,1186,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856871290487,816547153290487,2022,54,59,1186,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856872290487,816547153290487,2022,54,59,1186,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856873290487,816547153290487,2022,54,59,1186,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856874290487,816547153290487,2022,54,59,1186,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856875290487,816547153290487,2022,54,59,1186,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674856876290487,816547153290487,2022,54,59,1186,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674851000290487,816547356290487,2022,54,67,862,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851001290487,816547356290487,2022,54,67,862,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851002290487,816547356290487,2022,54,67,862,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851003290487,816547356290487,2022,54,67,862,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851004290487,816547356290487,2022,54,67,862,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851005290487,816547356290487,2022,54,67,862,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851006290487,816547356290487,2022,54,67,862,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674851007290487,816547356290487,2022,54,67,862,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:52,1,,
1674852893290487,816547059290487,2022,54,67,2152,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852894290487,816547059290487,2022,54,67,2152,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852895290487,816547059290487,2022,54,67,2152,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852896290487,816547059290487,2022,54,67,2152,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852897290487,816547059290487,2022,54,67,2152,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852898290487,816547059290487,2022,54,67,2152,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852899290487,816547059290487,2022,54,67,2152,4,45,1,,1,0.0,12.0,,12.0,0.0,12.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852900290487,816547059290487,2022,54,67,2152,4,45,2,,3,12.0,24.0,,12.0,12.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674852901290487,816547059290487,2022,54,67,2152,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854674290487,816547120290487,2022,54,71,1818,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854675290487,816547120290487,2022,54,71,1818,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854676290487,816547120290487,2022,54,71,1818,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854677290487,816547120290487,2022,54,71,1818,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854678290487,816547120290487,2022,54,71,1818,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854679290487,816547120290487,2022,54,71,1818,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854680290487,816547120290487,2022,54,71,1818,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674854681290487,816547120290487,2022,54,71,1818,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674862448290487,816547360290487,2022,54,71,2100,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
1674862449290487,816547360290487,2022,54,71,2100,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2024-09-11 07:44:06,2026-06-25 13:32:51,1,,
